N,P,K,pH,EC,Temperature,Humidity,Rainfall,Elevation,Soil_Type,Zone,Water_Source,Target_Crop,Yield_MT_per_HA
40.45,27.68,216.74,7.41,1.72,30.87,66.65,1096.69,278.42,Latosols,Dry,0,Maize,9.015
125.81,36.35,48.04,5.45,1.78,31.47,66.44,1034.28,54.68,Alluvial,Dry,0,Maize,9.677
149.6,31.64,99.68,4.37,1.76,34.77,60.78,1375.65,235.3,Non-Calcic Brown,Dry,0,Green Gram,1.822
91.06,65.15,142.45,4.1,1.16,31.23,62.61,1493.17,9.6,Alluvial,Dry,0,Green Gram,1.81
55.03,47.09,68.83,5.69,2.4,28.45,53.25,1209.59,171.5,Red Básico,Dry,0,Chilli,4.831
117.24,28.2,206.61,4.66,3.45,33.92,61.56,1437.01,26.6,Non-Calcic Brown,Dry,1,Paddy (Nadu),8.271
100.48,65.97,132.77,7.17,3.66,30.79,68.89,1134.63,105.81,Alluvial,Dry,1,Maize,9.127
51.75,8.82,248.9,5.81,1.06,31.09,73.86,1123.95,41.53,Latosols,Dry,0,Maize,6.356
14.44,50.46,81.34,5.88,1.23,32.18,63.48,822.17,137.37,Latosols,Dry,0,Kurakkan,2.596
55.72,23.9,113.65,6.82,2.09,31.26,69.75,1441.25,92.77,Red Básico,Dry,1,Maize,6.225
84.2,56.55,60.0,6.9,2.57,28.36,57.91,1331.95,112.68,Red Básico,Dry,0,Chilli,4.534
14.04,73.31,223.25,4.83,1.59,31.4,66.91,1023.35,147.66,Red Básico,Dry,1,Maize,8.271
99.84,66.23,75.7,8.41,2.8,28.55,68.98,1381.36,215.99,Red Básico,Dry,1,Maize,10.072
36.36,41.17,168.22,6.52,1.98,29.05,68.22,1151.54,225.3,Non-Calcic Brown,Dry,0,Green Gram,2.498
102.38,17.65,114.8,7.44,3.89,32.78,51.79,1329.75,255.04,Alluvial,Dry,0,Chilli,4.442
122.41,42.13,181.91,7.91,2.24,33.37,73.23,1477.5,144.39,Red Básico,Dry,1,Paddy (Nadu),7.851
63.52,23.48,153.62,8.43,1.08,30.83,72.77,810.81,202.97,Latosols,Dry,0,Kurakkan,2.47
117.35,14.54,194.35,6.06,1.97,34.67,54.99,1337.02,293.3,Red Básico,Dry,1,Paddy (Nadu),8.148
76.7,11.32,239.11,3.82,3.95,31.63,65.72,1160.4,73.39,Latosols,Dry,0,Maize,8.345
94.43,58.65,226.64,4.49,3.13,30.61,54.37,1239.66,114.14,Alluvial,Dry,0,Chilli,4.141
32.99,22.86,21.39,4.11,2.61,29.64,67.17,1122.83,137.13,Latosols,Dry,0,Maize,7.598
105.29,70.75,198.8,3.91,2.43,28.8,74.97,954.93,241.81,Alluvial,Dry,0,Kurakkan,2.213
79.12,43.97,155.96,5.54,3.5,31.68,68.8,1338.98,197.14,Non-Calcic Brown,Dry,1,Paddy (Nadu),5.603
119.47,11.65,24.56,5.24,3.38,28.42,58.79,911.48,130.5,Non-Calcic Brown,Dry,0,Kurakkan,2.036
47.35,20.07,13.42,5.54,3.7,29.37,66.84,1254.56,248.77,Non-Calcic Brown,Dry,0,Cashew,0.726
26.28,71.89,16.57,7.35,2.82,29.37,70.25,1480.23,264.44,Alluvial,Dry,1,Maize,7.456
99.75,56.76,13.25,6.81,1.99,34.08,51.57,1426.63,252.28,Latosols,Dry,1,Maize,5.805
18.87,44.57,140.61,4.69,1.52,34.82,73.07,1041.44,272.48,Alluvial,Dry,0,Green Gram,2.291
90.54,15.13,139.14,4.65,3.75,33.05,69.98,1089.57,179.75,Red Básico,Dry,0,Maize,8.025
96.3,10.84,89.44,7.57,2.13,30.4,62.97,1105.31,96.28,Non-Calcic Brown,Dry,0,Chilli,3.056
117.27,28.31,202.28,6.19,1.24,33.58,69.26,1276.02,119.66,Red Básico,Dry,0,Chilli,3.795
24.99,54.39,12.31,6.07,2.06,33.82,54.04,1383.36,164.93,Alluvial,Dry,0,Maize,8.426
65.8,62.31,102.88,7.73,1.06,32.16,70.28,1050.1,281.26,Non-Calcic Brown,Dry,1,Paddy (Samba),5.055
116.03,53.07,85.19,5.43,2.66,32.71,51.54,882.45,115.47,Latosols,Dry,0,Kurakkan,1.65
44.66,12.41,139.3,5.28,2.35,34.2,55.25,996.58,184.34,Non-Calcic Brown,Dry,0,Kurakkan,2.884
78.55,76.43,66.94,5.05,1.09,33.2,63.6,1361.93,44.88,Non-Calcic Brown,Dry,0,Maize,8.93
107.27,57.07,221.33,5.19,3.17,33.7,73.65,922.6,49.68,Red Básico,Dry,1,Maize,9.455
94.34,58.2,238.06,5.91,3.97,30.88,59.0,1485.24,227.04,Red Básico,Dry,1,Paddy (Samba),8.615
42.3,51.79,130.18,3.9,1.8,29.07,58.3,1148.67,112.19,Red Básico,Dry,0,Green Gram,1.942
67.24,69.67,92.57,6.47,1.76,32.57,59.44,1132.58,125.75,Red Básico,Dry,1,Paddy (Nadu),5.95
37.52,51.11,248.45,5.52,2.22,33.71,62.93,1346.89,99.54,Alluvial,Dry,1,Maize,7.117
47.32,8.67,26.24,7.57,2.38,30.21,67.77,1228.28,3.11,Alluvial,Dry,1,Paddy (Samba),5.026
119.08,70.36,100.46,6.2,1.54,33.23,54.3,1258.94,32.5,Red Básico,Dry,1,Maize,5.095
61.77,17.47,168.18,6.69,1.67,34.11,73.7,1442.13,81.77,Latosols,Dry,0,Maize,9.066
102.11,18.27,138.21,8.3,1.84,33.17,74.74,1481.91,299.75,Red Básico,Dry,0,Maize,8.706
134.68,59.11,47.19,5.04,1.02,33.27,54.72,871.48,240.36,Non-Calcic Brown,Dry,0,Kurakkan,2.606
77.48,11.61,201.57,6.06,2.45,32.07,59.75,1033.56,78.42,Red Básico,Dry,0,Chilli,2.627
135.14,53.74,20.61,5.33,3.89,29.26,55.05,1239.51,164.53,Non-Calcic Brown,Dry,1,Paddy (Samba),6.706
101.49,76.75,236.13,8.24,2.02,28.62,55.38,1312.12,134.17,Red Básico,Dry,0,Green Gram,2.262
69.49,79.7,29.64,7.94,1.74,33.3,68.42,1135.12,264.03,Latosols,Dry,0,Chilli,2.633
11.36,45.77,97.67,7.63,1.97,28.25,66.59,1044.56,39.22,Alluvial,Dry,1,Maize,9.36
105.5,65.86,162.9,7.55,2.66,30.88,65.09,1046.18,221.82,Alluvial,Dry,0,Green Gram,1.975
66.95,40.3,212.42,4.22,3.59,31.68,51.44,825.5,34.0,Alluvial,Dry,1,Maize,8.992
108.94,66.36,162.61,6.18,3.57,30.44,52.73,1372.34,124.59,Latosols,Dry,0,Chilli,3.173
78.68,38.98,197.95,5.06,3.69,34.71,74.28,1131.97,123.49,Red Básico,Dry,1,Maize,6.936
24.56,50.5,201.52,8.49,2.19,33.72,53.52,1317.1,104.29,Alluvial,Dry,0,Maize,8.16
22.06,20.36,161.58,6.13,2.05,34.77,55.36,956.08,17.17,Alluvial,Dry,1,Paddy (Nadu),8.002
84.24,46.7,115.55,4.64,1.73,30.83,61.8,1215.3,85.01,Alluvial,Dry,1,Paddy (Samba),7.323
93.73,70.24,217.57,6.37,3.54,33.25,55.29,1433.36,250.89,Non-Calcic Brown,Dry,0,Chilli,5.001
131.12,34.78,163.13,5.66,1.02,30.6,73.61,1409.19,136.22,Alluvial,Dry,0,Maize,6.216
14.15,56.8,117.01,7.04,3.1,31.18,65.38,1234.07,117.68,Alluvial,Dry,0,Green Gram,1.542
103.74,24.03,205.18,6.86,2.9,33.53,52.37,1360.15,246.71,Non-Calcic Brown,Dry,1,Paddy (Nadu),8.306
57.16,33.61,183.95,4.8,1.23,34.83,60.42,1180.89,258.1,Red Básico,Dry,1,Maize,10.436
98.36,36.4,100.53,4.36,3.38,28.4,57.89,1146.4,1.47,Alluvial,Dry,0,Cashew,0.804
86.56,44.98,15.72,8.3,3.15,30.65,71.69,1436.02,18.59,Red Básico,Dry,1,Paddy (Nadu),5.819
59.71,30.4,7.9,8.44,3.47,31.58,60.08,1172.76,257.06,Red Básico,Dry,1,Maize,5.292
130.98,44.53,177.93,5.55,1.52,32.9,59.95,927.98,278.75,Non-Calcic Brown,Dry,1,Maize,6.157
100.98,72.31,117.57,3.84,3.07,28.38,55.5,1405.91,175.23,Latosols,Dry,0,Cashew,1.109
33.89,7.15,243.09,8.41,3.52,32.52,55.47,1404.29,191.02,Latosols,Dry,1,Maize,8.074
106.96,10.39,41.32,7.09,1.08,32.4,65.16,869.35,152.1,Alluvial,Dry,0,Kurakkan,2.653
139.37,51.82,217.96,7.02,1.31,29.84,62.29,861.19,15.04,Non-Calcic Brown,Dry,0,Kurakkan,2.827
88.01,46.57,172.94,5.37,3.2,30.67,57.46,1126.39,111.39,Non-Calcic Brown,Dry,0,Chilli,5.19
147.79,10.7,165.35,4.32,1.3,29.04,58.71,1181.66,210.84,Alluvial,Dry,1,Paddy (Nadu),8.004
23.75,49.34,90.39,5.0,1.98,28.65,67.09,1373.97,135.67,Red Básico,Dry,0,Maize,8.506
136.63,77.91,76.11,8.29,3.11,31.6,73.8,1381.02,150.37,Latosols,Dry,1,Paddy (Samba),5.235
32.65,61.84,222.47,6.28,2.4,31.68,57.02,927.01,157.26,Alluvial,Dry,0,Kurakkan,2.584
77.62,42.73,238.98,4.27,2.3,30.44,55.34,1244.6,75.77,Red Básico,Dry,1,Paddy (Nadu),9.188
128.12,46.5,182.69,5.22,3.19,29.53,50.97,968.1,113.77,Red Básico,Dry,0,Kurakkan,1.628
79.59,39.31,229.36,8.48,1.45,33.24,53.61,947.5,91.19,Alluvial,Dry,1,Paddy (Nadu),6.892
39.55,66.21,194.94,4.5,2.51,32.0,63.44,1370.49,261.62,Red Básico,Dry,0,Chilli,3.755
50.61,37.85,50.74,4.45,3.79,31.56,70.96,1051.79,25.31,Latosols,Dry,0,Maize,8.31
32.05,41.08,74.5,8.47,1.8,31.23,63.57,876.15,29.08,Non-Calcic Brown,Dry,0,Kurakkan,1.712
110.82,35.46,39.95,5.96,2.72,5.0,74.72,1060.19,51.34,Non-Calcic Brown,Dry,0,Maize,7.037
143.5,43.39,39.25,5.65,2.75,29.35,74.85,1149.9,204.47,Red Básico,Dry,1,Maize,7.712
66.78,59.18,189.27,7.2,2.47,29.06,58.35,1495.67,48.02,Alluvial,Dry,0,Cashew,1.426
17.54,73.09,218.36,4.78,3.41,29.34,57.82,1072.19,28.35,Red Básico,Dry,1,Paddy (Samba),6.404
55.73,19.16,72.57,5.25,2.9,32.81,50.62,1352.85,283.1,Latosols,Dry,1,Paddy (Samba),5.883
140.6,44.68,72.68,8.2,1.54,34.02,53.53,1180.41,80.95,Non-Calcic Brown,Dry,0,Green Gram,1.787
82.88,19.2,82.68,4.23,3.09,34.49,52.12,947.85,162.48,Alluvial,Dry,0,Kurakkan,2.487
62.53,19.44,12.52,6.46,2.62,31.83,52.79,965.88,36.09,Red Básico,Dry,0,Kurakkan,2.912
53.51,47.73,161.45,5.38,2.56,32.39,58.62,1169.86,235.19,Red Básico,Dry,1,Maize,7.148
105.15,8.39,25.42,4.16,1.98,29.64,72.73,1303.27,230.99,Latosols,Dry,0,Maize,7.252
60.72,60.08,90.96,5.23,3.85,31.23,74.08,1276.26,104.66,Red Básico,Dry,0,Chilli,2.9
132.79,67.16,135.3,4.12,2.62,28.61,73.27,1361.72,37.08,Alluvial,Dry,1,Paddy (Nadu),6.361
107.62,70.49,80.98,7.7,1.48,31.83,65.35,1268.92,233.02,Red Básico,Dry,0,Maize,8.249
84.68,45.26,191.13,7.64,3.35,30.03,52.8,1270.54,69.52,Non-Calcic Brown,Dry,0,Green Gram,1.608
132.54,62.67,211.53,4.63,3.53,32.64,74.66,1202.31,59.41,Latosols,Dry,1,Paddy (Samba),6.348
116.0,29.79,45.26,6.16,3.02,34.56,63.6,1292.98,111.89,Latosols,Dry,1,Paddy (Samba),6.869
24.03,16.14,45.83,4.73,1.65,34.86,50.15,1356.41,33.71,Non-Calcic Brown,Dry,0,Chilli,3.491
54.93,64.91,171.05,5.44,3.48,33.83,53.47,822.55,254.55,Alluvial,Dry,1,Paddy (Samba),7.241
21.03,36.78,26.04,6.61,3.03,28.03,63.1,1185.31,21.4,Latosols,Dry,0,Maize,6.379
52.11,49.83,203.58,4.1,2.37,32.11,68.64,1223.97,266.77,Alluvial,Dry,0,Green Gram,1.809
22.01,48.46,89.74,7.81,2.17,33.2,64.82,821.07,167.02,Latosols,Dry,0,Kurakkan,1.975
147.11,36.96,198.3,6.88,3.89,34.17,73.32,1493.97,179.42,Latosols,Dry,0,Chilli,5.627
149.52,76.82,98.8,4.73,3.53,30.46,65.86,1243.69,55.3,Red Básico,Dry,1,Maize,7.534
38.34,43.58,57.37,4.68,3.78,34.89,64.44,846.36,296.87,Latosols,Dry,0,Kurakkan,1.504
64.43,70.83,191.9,5.4,3.87,28.64,54.23,1010.42,153.44,Non-Calcic Brown,Dry,1,Paddy (Nadu),7.332
31.02,63.41,72.25,4.26,2.52,32.71,68.98,1043.13,253.01,Non-Calcic Brown,Dry,1,Paddy (Nadu),8.329
10.95,36.03,184.83,7.69,3.89,28.14,65.68,1450.99,248.54,Latosols,Dry,1,Paddy (Nadu),6.472
107.16,33.65,136.33,6.26,2.4,32.26,52.11,967.06,223.33,Alluvial,Dry,0,Kurakkan,2.933
57.51,40.38,78.65,5.02,2.7,31.69,58.43,1134.31,272.63,Red Básico,Dry,0,Chilli,3.48
92.45,40.4,188.9,8.44,1.25,34.14,72.52,1071.43,102.55,Latosols,Dry,0,Chilli,2.511
62.48,51.76,249.38,2.0,3.01,34.81,66.95,1126.17,147.66,Latosols,Dry,0,Maize,7.728
54.36,23.09,186.7,8.37,1.83,29.78,55.06,1324.82,163.59,Alluvial,Dry,1,Paddy (Nadu),8.4
108.06,39.81,237.99,7.9,3.12,30.68,66.76,1483.6,197.98,Red Básico,Dry,1,Paddy (Samba),7.997
127.34,57.45,55.22,8.23,1.32,33.86,62.25,1186.18,296.12,Latosols,Dry,0,Maize,8.668
78.68,13.77,76.76,5.0,3.23,34.1,50.31,1079.02,85.47,Non-Calcic Brown,Dry,0,Maize,10.106
74.71,19.69,193.13,5.28,2.12,28.24,74.7,1142.07,58.73,Non-Calcic Brown,Dry,0,Cashew,1.143
127.28,75.69,107.19,5.96,2.17,30.74,72.42,838.14,201.84,Non-Calcic Brown,Dry,0,Kurakkan,2.017
74.59,44.89,69.49,4.64,3.13,29.0,66.79,1194.01,170.87,Latosols,Dry,0,Cashew,1.172
94.51,52.87,116.11,7.18,1.44,33.65,54.93,838.52,146.76,Non-Calcic Brown,Dry,0,Kurakkan,1.826
132.15,9.22,164.93,5.57,1.02,29.88,72.11,1011.31,195.0,Non-Calcic Brown,Dry,1,Maize,6.866
143.45,57.01,148.43,5.32,1.44,28.19,51.15,807.94,140.76,Latosols,Dry,1,Paddy (Nadu),7.697
138.77,73.57,7.65,4.3,2.68,31.27,71.65,1215.36,250.12,Red Básico,Dry,0,Chilli,2.765
14.27,30.12,70.2,7.51,1.54,31.9,55.38,1134.31,3.05,Red Básico,Dry,0,Chilli,4.372
107.91,64.27,35.42,4.43,3.69,32.68,71.65,1331.54,2.37,Non-Calcic Brown,Dry,1,Paddy (Nadu),5.991
36.26,65.02,107.2,8.11,1.68,33.2,69.48,1184.57,123.31,Non-Calcic Brown,Dry,0,Green Gram,2.33
131.31,38.98,153.37,7.69,2.63,34.37,59.55,1285.75,71.58,Non-Calcic Brown,Dry,0,Chilli,2.565
46.5,48.01,174.2,4.78,2.58,33.8,69.18,1039.38,41.73,Non-Calcic Brown,Dry,0,Green Gram,2.253
129.24,42.92,133.9,4.76,3.29,34.1,67.62,1351.32,203.51,Red Básico,Dry,1,Maize,9.592
48.13,49.55,189.44,5.09,1.43,32.56,62.9,1488.59,45.92,Latosols,Dry,1,Paddy (Nadu),8.36
124.45,46.0,230.09,6.08,2.52,33.08,56.93,800.29,203.78,Latosols,Dry,0,Kurakkan,2.934
32.13,65.97,158.76,6.18,1.28,33.25,61.2,1214.05,78.23,Red Básico,Dry,1,Paddy (Samba),5.305
18.35,27.8,81.91,8.05,2.22,29.75,70.18,826.51,292.88,Alluvial,Dry,1,Paddy (Nadu),6.073
141.57,71.71,154.61,3.81,1.53,30.06,59.61,1142.24,188.95,Alluvial,Dry,1,Paddy (Samba),5.692
113.58,31.58,119.19,4.1,2.83,33.08,56.24,1194.24,196.39,Red Básico,Dry,0,Green Gram,2.505
41.15,45.45,62.79,3.96,1.42,31.24,54.12,1016.13,155.45,Alluvial,Dry,1,Paddy (Nadu),8.073
147.42,45.54,52.04,7.84,1.82,29.23,74.41,1099.71,100.32,Red Básico,Dry,0,Maize,6.628
133.09,49.54,136.07,4.42,1.21,29.83,50.06,1079.64,53.09,Alluvial,Dry,0,Green Gram,1.911
40.61,19.91,214.76,8.46,2.14,32.8,56.66,1373.11,265.79,Latosols,Dry,1,Paddy (Nadu),6.446
10.74,60.2,87.65,6.68,1.28,29.82,58.53,1025.67,219.47,Red Básico,Dry,1,Paddy (Nadu),5.04
23.38,59.7,74.97,6.34,3.58,29.57,53.53,1319.35,246.55,Red Básico,Dry,1,Paddy (Samba),6.913
82.01,77.24,211.74,8.11,2.15,33.24,55.46,1159.94,148.14,Non-Calcic Brown,Dry,0,Maize,9.493
104.54,13.89,174.6,4.92,1.73,30.69,62.89,1217.07,142.42,Alluvial,Dry,1,Paddy (Samba),5.696
136.36,79.43,139.96,5.42,3.72,33.77,67.51,1129.31,90.43,Red Básico,Dry,0,Green Gram,2.475
98.48,53.19,197.23,4.34,3.77,34.73,50.96,1477.99,212.05,Non-Calcic Brown,Dry,0,Green Gram,1.826
56.33,42.38,65.68,7.48,1.74,29.79,60.58,802.89,206.14,Latosols,Dry,1,Paddy (Samba),6.033
46.51,62.37,47.48,4.32,1.06,31.61,55.22,1137.2,296.46,Red Básico,Dry,0,Maize,5.47
88.44,29.37,122.52,8.24,3.53,33.14,67.37,984.37,122.95,Latosols,Dry,1,Paddy (Nadu),6.393
47.94,51.6,186.27,7.28,1.64,30.77,50.52,1213.66,265.98,Red Básico,Dry,0,Maize,6.121
109.77,19.39,109.29,4.67,1.18,29.8,72.42,1027.41,126.5,Alluvial,Dry,1,Maize,5.0
87.27,23.88,128.28,5.22,1.67,32.93,50.81,1331.46,114.26,Alluvial,Dry,0,Maize,8.991
51.5,8.86,236.27,6.09,1.64,31.58,61.5,1276.68,24.58,Latosols,Dry,0,Maize,5.845
70.67,18.21,199.34,7.8,3.76,30.44,72.83,892.3,8.93,Red Básico,Dry,0,Kurakkan,2.885
15.36,20.99,24.3,4.3,2.76,34.05,72.84,960.28,107.88,Non-Calcic Brown,Dry,1,Maize,5.602
50.77,49.72,114.34,7.24,2.01,31.69,55.64,1020.12,290.88,Latosols,Dry,0,Chilli,4.28
70.65,23.79,241.5,5.24,1.93,31.37,73.73,1138.15,283.31,Red Básico,Dry,0,Green Gram,2.259
140.5,13.09,28.11,7.17,2.74,34.65,68.95,984.81,193.54,Alluvial,Dry,1,Paddy (Nadu),6.127
119.46,57.54,26.66,6.72,1.48,34.2,67.75,1177.18,98.42,Latosols,Dry,0,Green Gram,2.263
60.59,61.3,202.89,7.54,1.56,31.46,50.9,1189.95,69.98,Latosols,Dry,0,Maize,6.282
93.55,57.91,188.38,5.68,2.25,30.37,66.5,1321.42,81.16,Alluvial,Dry,0,Chilli,3.797
107.28,43.12,43.6,6.77,1.26,29.48,69.03,1056.78,223.2,Red Básico,Dry,0,Chilli,3.271
38.32,68.17,243.46,5.34,3.87,28.48,59.79,1104.58,53.28,Latosols,Dry,0,Chilli,3.567
141.36,39.14,26.01,8.21,3.42,33.46,56.71,1381.4,206.09,Latosols,Dry,1,Maize,7.091
138.23,71.89,161.11,5.01,2.69,30.71,72.33,1175.85,139.28,Non-Calcic Brown,Dry,1,Paddy (Nadu),6.952
123.56,17.0,207.5,8.37,3.67,29.48,60.15,1017.4,67.36,Red Básico,Dry,1,Maize,9.464
11.68,77.69,135.42,7.44,2.18,33.46,68.76,1096.43,68.32,Alluvial,Dry,0,Green Gram,2.418
92.56,8.84,225.4,8.49,3.18,30.11,68.97,1422.08,161.03,Non-Calcic Brown,Dry,0,Maize,5.33
68.59,13.68,53.02,6.19,1.95,32.25,64.89,1418.95,134.0,Latosols,Dry,0,Maize,4.604
21.07,64.99,231.1,5.62,2.64,30.49,66.9,1338.02,191.6,Latosols,Dry,1,Maize,6.388
58.44,43.64,223.48,5.61,3.42,28.37,72.62,1342.81,229.24,Latosols,Dry,0,Green Gram,2.521
87.86,31.86,114.01,6.59,1.3,28.55,74.85,1396.85,136.51,Alluvial,Dry,0,Green Gram,1.79
59.78,31.04,31.6,5.5,2.22,28.34,54.45,1443.77,135.46,Alluvial,Dry,0,Maize,7.96
144.12,73.19,62.87,7.58,1.32,31.19,59.85,835.18,251.96,Latosols,Dry,1,Paddy (Samba),5.566
69.52,9.88,83.55,8.11,2.25,29.95,53.13,1441.1,285.66,Latosols,Dry,1,Paddy (Nadu),7.443
93.63,64.09,238.18,5.47,2.74,31.22,67.62,1270.47,251.13,Non-Calcic Brown,Dry,1,Maize,10.376
106.66,28.44,185.28,6.39,3.13,30.15,55.28,1455.22,254.93,Non-Calcic Brown,Dry,1,Paddy (Samba),8.118
93.21,30.11,38.18,7.56,2.83,28.02,56.92,1335.14,98.9,Latosols,Dry,0,Cashew,0.973
113.3,28.41,194.36,3.99,1.47,28.09,70.62,993.44,152.11,Non-Calcic Brown,Dry,1,Paddy (Nadu),8.721
111.28,22.41,212.8,5.27,1.89,28.97,59.82,1125.55,291.52,Red Básico,Dry,0,Cashew,0.899
99.53,8.2,97.88,7.6,1.46,30.47,58.44,1456.03,250.76,Latosols,Dry,0,Chilli,3.167
118.44,42.72,121.3,5.22,2.38,32.51,62.0,826.6,297.29,Red Básico,Dry,1,Paddy (Samba),6.209
67.34,41.5,192.58,7.99,1.23,31.14,64.33,1490.55,249.33,Latosols,Dry,0,Maize,9.459
57.2,77.28,46.98,7.53,2.58,31.45,51.39,904.3,81.44,Red Básico,Dry,1,Paddy (Samba),6.295
25.23,75.87,140.03,6.85,3.24,32.52,53.75,1492.64,42.58,Latosols,Dry,0,Chilli,2.796
108.19,20.77,209.99,7.77,2.75,30.94,67.0,1399.92,150.01,Alluvial,Dry,0,Green Gram,1.598
39.23,76.04,5.86,7.99,2.28,31.07,67.55,1180.04,171.54,Alluvial,Dry,0,Green Gram,1.713
149.45,46.94,220.56,5.8,1.9,34.05,58.04,1358.09,26.23,Alluvial,Dry,0,Green Gram,2.484
97.17,29.07,163.84,6.19,1.39,28.22,63.75,1089.11,45.53,Red Básico,Dry,0,Cashew,1.226
104.97,69.92,219.09,7.85,2.82,28.16,71.44,896.74,226.76,Alluvial,Dry,0,Kurakkan,1.986
35.34,51.0,166.26,3.92,1.3,34.07,63.3,815.58,233.0,Alluvial,Dry,0,Kurakkan,1.959
10.86,75.82,146.74,4.19,1.8,34.13,66.39,1079.09,184.61,Alluvial,Dry,0,Chilli,2.804
31.7,34.5,60.23,6.98,1.52,28.94,73.06,1081.84,14.61,Red Básico,Dry,0,Green Gram,1.825
142.64,46.05,87.32,5.39,1.39,31.05,53.56,1353.79,280.74,Latosols,Dry,0,Green Gram,1.781
24.66,71.57,229.78,5.33,2.88,33.38,54.98,1411.43,295.69,Latosols,Dry,1,Paddy (Nadu),6.647
108.55,69.55,80.23,8.05,2.26,31.79,61.13,1219.44,43.69,Red Básico,Dry,1,Maize,8.949
24.24,43.77,121.82,5.22,3.04,29.02,69.94,910.12,248.71,Red Básico,Dry,0,Kurakkan,2.495
84.83,55.61,183.39,3.84,3.4,28.79,55.53,894.44,204.73,Non-Calcic Brown,Dry,0,Kurakkan,3.122
13.71,59.7,99.53,6.67,3.11,31.58,65.78,1454.98,224.26,Alluvial,Dry,0,Green Gram,1.539
20.64,65.58,75.98,7.79,2.09,28.01,53.93,1266.16,287.1,Red Básico,Dry,0,Maize,7.339
82.18,34.53,194.54,7.7,1.06,31.11,69.42,1431.98,66.49,Latosols,Dry,1,Paddy (Nadu),9.023
143.41,70.75,63.98,6.1,1.88,28.63,65.18,1088.68,260.27,Red Básico,Dry,1,Paddy (Nadu),6.378
87.87,8.86,60.12,5.47,1.86,30.97,68.67,1284.15,234.92,Latosols,Dry,1,Paddy (Nadu),6.955
50.06,31.49,165.85,4.54,2.36,31.68,65.15,1473.18,249.16,Non-Calcic Brown,Dry,0,Green Gram,1.654
149.17,12.02,72.7,6.88,2.82,31.64,74.34,1115.24,282.6,Red Básico,Dry,1,Paddy (Nadu),8.662
16.97,66.87,84.72,4.31,1.56,29.25,71.28,835.82,101.54,Latosols,Dry,1,Paddy (Nadu),7.132
141.69,13.46,164.48,5.82,2.27,28.83,68.34,1013.04,264.06,Alluvial,Dry,1,Paddy (Nadu),8.171
116.87,43.67,165.98,6.42,2.14,31.53,57.32,1444.68,16.95,Non-Calcic Brown,Dry,0,Green Gram,2.244
12.83,79.29,19.41,4.71,2.43,29.03,61.45,1322.98,23.03,Alluvial,Dry,0,Green Gram,1.891
111.22,45.98,28.17,7.36,2.04,29.33,51.98,994.02,283.72,Red Básico,Dry,1,Maize,8.491
28.34,74.75,28.22,3.82,1.4,32.66,62.92,1469.18,282.02,Latosols,Dry,0,Green Gram,1.385
113.47,59.23,80.46,7.97,3.79,32.43,60.06,1458.98,268.31,Non-Calcic Brown,Dry,0,Green Gram,1.745
67.42,51.94,24.87,7.36,2.32,29.01,55.59,1233.56,36.58,Latosols,Dry,0,Green Gram,1.491
18.65,38.23,25.43,4.64,1.77,30.45,66.84,914.68,174.63,Latosols,Dry,0,Kurakkan,1.812
69.13,6.98,32.7,8.37,3.75,28.66,55.09,1337.65,114.04,Latosols,Dry,1,Paddy (Samba),6.548
123.22,53.47,61.21,8.3,3.96,32.07,53.48,1063.14,60.81,Latosols,Dry,0,Chilli,4.339
122.09,24.23,59.43,7.08,1.86,33.63,65.26,1135.91,27.65,Latosols,Dry,0,Maize,7.816
18.09,20.71,231.33,4.19,2.54,29.87,50.61,1409.77,167.17,Alluvial,Dry,1,Maize,8.328
121.3,76.27,86.23,6.72,2.94,33.86,54.21,1219.76,9.04,Red Básico,Dry,0,Green Gram,1.681
139.01,17.16,120.38,7.27,3.15,31.36,69.51,853.03,27.09,Latosols,Dry,1,Paddy (Samba),5.689
117.33,30.1,23.66,10.0,2.92,31.71,59.73,1458.54,226.71,Alluvial,Dry,0,Maize,8.777
103.85,78.3,97.83,5.2,1.23,31.94,60.85,1205.06,111.84,Latosols,Dry,1,Paddy (Nadu),8.848
16.25,51.65,107.94,8.43,1.73,50.0,52.8,1249.49,249.81,Alluvial,Dry,0,Maize,5.715
70.02,28.39,236.84,7.55,2.59,28.93,50.92,1119.82,12.3,Non-Calcic Brown,Dry,0,Maize,10.25
123.47,36.07,85.89,6.55,3.15,29.61,71.62,1118.42,165.53,Non-Calcic Brown,Dry,1,Paddy (Nadu),7.457
148.88,70.24,132.66,7.16,1.18,30.52,53.12,1269.86,231.12,Red Básico,Dry,0,Maize,6.991
63.1,63.57,37.96,5.24,2.13,30.74,52.92,1300.74,287.9,Non-Calcic Brown,Dry,0,Green Gram,2.228
77.25,57.35,22.54,7.71,1.92,31.22,64.89,1216.03,111.98,Latosols,Dry,1,Paddy (Nadu),5.933
17.26,27.28,41.14,7.9,1.15,28.85,67.34,1350.1,230.38,Latosols,Dry,0,Maize,8.176
139.58,65.03,68.77,5.82,2.44,32.41,74.77,1053.54,56.22,Red Básico,Dry,1,Paddy (Samba),5.332
26.8,52.57,223.76,7.38,2.8,30.0,67.61,1393.43,37.58,Non-Calcic Brown,Dry,1,Paddy (Nadu),7.899
32.22,29.12,187.14,5.6,2.17,32.53,65.21,1282.31,295.65,Latosols,Dry,1,Paddy (Nadu),7.764
