N,P,K,pH,EC,Temperature,Humidity,Rainfall,Elevation,Soil_Type,Zone,Water_Source,Target_Crop,Yield_MT_per_HA
142.46,34.17,161.74,5.81,0.74,20.72,72.52,4353.07,1788.46,Latosols,Wet,0,Tea,3.352
23.82,9.11,199.99,6.74,0.86,16.57,90.57,4256.39,1807.84,Red-Yellow Podzolic,Wet,1,Strawberries,16.239
10.61,26.36,162.68,7.62,0.88,22.1,83.2,4608.28,271.57,Low Humic Gley,Wet,0,Coconut,9.553
116.37,19.46,48.43,5.5,0.99,16.94,84.91,4597.17,2063.95,Red-Yellow Podzolic,Wet,1,Tea,1.704
11.58,24.61,84.21,7.8,0.76,26.22,94.02,3784.73,1856.48,Red-Yellow Podzolic,Wet,0,Carrots,18.825
43.31,70.72,171.32,5.12,0.57,16.05,93.92,3107.58,686.28,Alluvial,Wet,0,Tea,3.083
41.61,24.62,21.57,5.33,0.18,27.44,74.11,3340.11,1621.43,Red-Yellow Podzolic,Wet,1,Leeks,15.532
108.78,14.87,113.72,6.77,0.16,19.71,72.68,4509.6,1672.46,Low Humic Gley,Wet,0,Carrots,32.977
21.62,43.41,85.24,5.38,0.7,19.67,74.32,2892.12,1948.97,Alluvial,Wet,1,Potatoes,29.045
33.69,8.3,51.34,6.99,0.72,21.72,82.07,4043.43,2140.72,Latosols,Wet,0,Carrots,19.062
96.58,47.19,118.33,4.25,0.32,18.04,79.44,4037.03,761.85,Latosols,Wet,1,Tea,1.977
50.31,35.39,144.53,6.24,1.24,21.33,82.19,2649.56,370.85,Low Humic Gley,Wet,1,Cinnamon,1.363
131.7,8.48,181.6,6.34,1.06,19.58,83.67,2554.61,1387.91,Alluvial,Wet,0,Paddy (Mawel),6.103
83.77,68.39,25.87,6.3,1.47,28.4,91.7,3365.19,2111.29,Alluvial,Wet,0,Paddy (Mawel),5.845
15.0,44.47,67.96,5.24,0.93,22.27,93.67,3624.05,616.33,Low Humic Gley,Wet,0,Tea,2.285
24.93,19.83,192.33,7.42,0.57,21.68,70.8,2525.36,122.15,Latosols,Wet,0,Paddy (Mawel),5.216
99.9,65.33,198.84,7.18,0.2,21.12,70.77,4483.93,1867.91,Low Humic Gley,Wet,0,Strawberries,19.605
12.83,76.81,194.98,4.5,1.16,26.65,91.24,4342.07,2025.68,Alluvial,Wet,0,Strawberries,16.148
10.27,10.77,118.36,7.12,0.22,17.92,86.89,3952.83,1395.11,Red-Yellow Podzolic,Wet,0,Potatoes,21.08
72.13,61.07,41.27,5.99,0.7,16.29,81.46,4857.22,2183.78,Red-Yellow Podzolic,Wet,1,Leeks,14.896
67.61,20.23,176.02,4.38,0.31,16.32,79.08,3910.12,445.49,Low Humic Gley,Wet,0,Rubber,1.999
90.58,55.25,46.5,4.93,0.79,28.31,84.32,4403.7,488.39,Alluvial,Wet,0,Cinnamon,1.546
80.28,10.89,184.73,7.99,1.23,25.26,93.87,4478.73,1737.06,Alluvial,Wet,0,Potatoes,27.725
25.47,73.58,72.7,6.51,1.13,24.7,82.14,3143.94,289.37,Latosols,Wet,0,Rubber,1.742
45.27,72.72,192.76,6.12,0.76,18.05,77.8,4411.57,645.98,Red-Yellow Podzolic,Wet,0,Rubber,1.396
115.43,32.41,161.49,5.95,1.35,17.12,88.21,4194.82,795.72,Latosols,Wet,0,Tea,2.114
14.71,53.39,153.47,5.11,0.76,18.47,72.75,4758.17,1854.75,Latosols,Wet,1,Strawberries,9.864
142.27,79.19,29.91,7.72,0.88,21.27,85.25,2960.38,1594.35,Latosols,Wet,0,Carrots,28.937
39.89,79.81,175.91,7.45,1.44,24.2,91.61,3597.07,306.32,Latosols,Wet,1,Paddy (Mawel),5.608
73.69,8.29,192.06,7.62,1.34,16.07,79.58,2753.03,744.69,Low Humic Gley,Wet,0,Coconut,8.812
125.12,18.75,86.93,7.03,0.75,15.96,84.39,4692.51,1421.29,Latosols,Wet,0,Strawberries,10.969
130.49,36.39,58.3,5.27,1.42,23.12,80.27,4263.77,1618.21,Low Humic Gley,Wet,0,Tea,2.554
74.22,44.76,202.17,7.2,1.43,16.26,72.29,3090.49,228.33,Latosols,Wet,1,Cinnamon,1.475
130.92,66.15,26.17,4.92,1.45,27.47,89.49,3755.79,411.6,Red-Yellow Podzolic,Wet,1,Tea,2.0
69.07,57.55,163.65,6.95,0.29,26.44,84.06,2531.99,1032.69,Alluvial,Wet,1,Paddy (Mawel),4.549
36.87,23.5,195.94,5.57,1.02,19.33,79.45,3786.81,2134.8,Latosols,Wet,0,Carrots,23.721
45.41,33.75,107.94,5.23,1.16,20.89,89.96,3335.95,1595.93,Red-Yellow Podzolic,Wet,0,Potatoes,35.859
89.7,32.96,238.11,7.77,0.85,20.02,93.89,4514.94,561.53,Latosols,Wet,1,Cinnamon,1.916
128.77,77.72,76.36,5.23,0.21,21.57,89.22,4789.51,1620.14,Low Humic Gley,Wet,1,Tea,2.303
68.13,25.47,134.6,5.23,0.49,17.49,91.82,4646.0,1023.32,Alluvial,Wet,0,Cinnamon,1.689
101.75,42.0,199.92,6.07,0.98,18.51,78.25,2668.9,2131.81,Red-Yellow Podzolic,Wet,1,Carrots,22.114
136.11,77.7,58.07,7.32,0.99,26.96,70.62,2879.88,1088.32,Red-Yellow Podzolic,Wet,0,Coconut,6.122
71.96,70.49,241.66,5.0,0.69,19.95,83.97,3958.05,1192.96,Alluvial,Wet,0,Cinnamon,2.075
136.66,34.38,142.98,7.12,1.2,19.94,76.85,3845.87,761.05,Latosols,Wet,1,Rubber,1.804
95.24,44.84,103.59,8.29,0.99,22.84,94.16,2567.55,750.93,Low Humic Gley,Wet,0,Rubber,1.896
87.98,49.48,86.56,4.39,1.16,15.8,72.36,3330.44,187.7,Low Humic Gley,Wet,1,Cinnamon,1.161
10.02,50.36,7.4,7.16,1.3,27.9,85.3,3399.91,799.66,Latosols,Wet,0,Coconut,8.142
58.02,53.36,61.5,5.89,0.17,24.77,75.79,2536.17,1332.86,Red-Yellow Podzolic,Wet,1,Carrots,18.806
25.46,57.79,172.21,5.32,0.0,23.5,86.51,4330.42,1045.41,Red-Yellow Podzolic,Wet,0,Tea,2.712
130.12,72.67,6.34,5.2,1.28,22.8,80.83,4130.82,907.37,Alluvial,Wet,1,Tea,2.07
55.17,73.12,50.87,6.63,0.79,25.12,78.52,3204.37,1509.37,Low Humic Gley,Wet,1,Leeks,15.353
100.56,63.95,147.84,5.01,1.21,5.0,78.67,2919.02,1322.25,Alluvial,Wet,0,Tea,2.615
31.46,21.96,74.99,4.38,1.02,23.09,89.87,3429.17,1610.15,Latosols,Wet,0,Strawberries,15.564
13.94,62.82,136.0,6.18,1.41,22.64,88.54,3691.64,371.51,Red-Yellow Podzolic,Wet,1,Coconut,7.19
148.56,58.72,109.22,4.7,0.04,21.52,93.4,3985.95,1026.27,Red-Yellow Podzolic,Wet,1,Tea,2.222
119.71,77.92,165.74,6.4,1.26,24.63,88.8,3659.1,875.98,Red-Yellow Podzolic,Wet,0,Coconut,8.001
43.26,39.59,52.61,8.1,1.25,26.41,76.83,4997.91,1224.56,Low Humic Gley,Wet,1,Strawberries,17.584
129.2,6.35,109.93,5.73,0.76,27.62,89.72,4733.86,1522.36,Latosols,Wet,1,Tea,2.054
137.18,5.52,37.81,4.36,0.97,19.52,79.67,2819.9,1942.68,Red-Yellow Podzolic,Wet,1,Tea,2.44
10.01,74.39,18.1,4.6,1.27,17.19,86.83,4922.41,93.66,Low Humic Gley,Wet,0,Cinnamon,1.398
58.16,33.7,165.29,4.71,1.11,18.33,93.59,3339.15,1770.65,Red-Yellow Podzolic,Wet,0,Potatoes,28.317
114.69,74.02,102.56,5.97,1.0,15.83,70.21,4930.37,2080.31,Latosols,Wet,1,Tea,2.936
38.34,10.74,186.89,4.16,0.24,21.71,86.51,3032.75,735.08,Low Humic Gley,Wet,0,Cinnamon,1.097
25.49,52.07,229.43,5.93,0.48,23.18,84.92,4766.23,1116.97,Low Humic Gley,Wet,1,Cinnamon,1.252
120.97,66.36,99.6,5.01,1.49,21.68,74.46,3466.66,989.74,Latosols,Wet,0,Tea,3.01
64.96,23.98,230.89,4.38,1.31,15.63,83.47,4765.58,370.63,Alluvial,Wet,1,Cinnamon,1.766
53.22,42.67,136.11,5.27,0.67,21.14,72.26,2929.29,1563.29,Alluvial,Wet,1,Leeks,16.065
66.28,30.19,198.88,6.27,0.35,20.99,86.33,4910.07,1722.32,Low Humic Gley,Wet,0,Carrots,29.463
101.34,75.29,189.95,5.11,0.15,17.79,78.69,4342.39,807.58,Latosols,Wet,1,Tea,3.322
15.98,56.36,69.32,8.31,0.44,20.69,75.14,3969.38,1341.35,Latosols,Wet,1,Leeks,22.799
24.13,53.31,181.85,7.16,1.2,16.69,90.69,4806.24,849.85,Low Humic Gley,Wet,1,Rubber,1.724
89.3,10.92,243.03,8.2,0.57,18.61,93.49,4300.57,1373.98,Latosols,Wet,0,Strawberries,18.423
50.02,15.52,38.66,4.15,0.15,20.74,77.1,3975.84,1861.19,Latosols,Wet,0,Potatoes,18.433
14.63,32.19,193.69,5.42,1.07,21.78,77.87,4594.6,828.38,Low Humic Gley,Wet,0,Rubber,1.753
107.87,6.51,132.32,5.0,0.82,27.5,72.63,4229.86,897.85,Latosols,Wet,0,Tea,2.711
112.88,53.27,134.33,5.05,1.28,15.36,82.07,3043.57,884.06,Alluvial,Wet,1,Tea,2.702
89.05,69.09,40.97,5.48,1.3,18.92,78.18,3733.68,1115.36,Red-Yellow Podzolic,Wet,1,Tea,2.672
68.31,56.08,158.91,4.57,1.08,25.44,93.08,2792.47,2076.22,Red-Yellow Podzolic,Wet,0,Potatoes,39.202
15.7,8.24,222.04,4.4,1.35,28.34,88.81,2701.52,1912.99,Red-Yellow Podzolic,Wet,0,Strawberries,13.807
58.07,50.23,188.79,8.06,1.42,25.64,74.37,2855.81,26.55,Latosols,Wet,1,Cinnamon,1.767
96.15,78.66,23.23,6.1,0.25,22.53,83.89,3878.71,1587.86,Low Humic Gley,Wet,0,Strawberries,17.855
54.1,47.57,77.95,8.17,1.19,24.4,84.31,3333.71,658.8,Alluvial,Wet,0,Rubber,1.74
134.41,76.41,234.1,5.44,0.96,27.45,80.43,2608.79,1305.74,Latosols,Wet,1,Tea,2.275
108.63,10.05,15.6,7.07,1.11,24.22,88.42,3122.47,839.38,Latosols,Wet,0,Coconut,7.105
147.98,9.14,92.86,5.2,0.4,26.04,93.64,3222.68,1139.71,Alluvial,Wet,1,Tea,2.975
31.16,8.19,102.78,6.25,1.36,25.97,70.04,3543.7,118.67,Red-Yellow Podzolic,Wet,0,Paddy (Mawel),4.06
118.64,78.33,193.36,4.54,0.95,21.76,77.42,4865.3,453.2,Alluvial,Wet,1,Cinnamon,1.702
78.72,49.59,142.11,4.28,0.49,19.21,75.55,3733.24,1351.85,Latosols,Wet,0,Strawberries,11.475
32.77,61.34,45.79,6.07,0.66,18.57,73.36,3754.42,1014.63,Alluvial,Wet,1,Paddy (Mawel),5.773
30.24,64.63,116.17,7.69,0.61,27.97,70.93,4608.8,1153.91,Low Humic Gley,Wet,1,Rubber,2.334
34.27,34.51,99.45,5.14,0.75,26.52,92.87,4669.26,1074.0,Latosols,Wet,1,Cinnamon,1.284
62.21,35.84,178.96,4.95,0.6,22.53,90.45,3743.74,530.5,Red-Yellow Podzolic,Wet,1,Cinnamon,1.329
58.08,68.17,197.22,8.42,0.67,23.21,76.88,2974.05,1545.6,Latosols,Wet,0,Strawberries,17.014
67.74,42.88,187.23,4.87,0.94,20.83,94.01,4774.41,374.54,Low Humic Gley,Wet,1,Cinnamon,1.466
14.29,18.82,240.84,5.94,1.01,19.13,87.21,4649.04,1925.59,Low Humic Gley,Wet,0,Strawberries,9.663
136.72,55.18,169.42,3.93,0.1,20.61,89.29,3512.33,311.09,Latosols,Wet,0,Rubber,1.925
40.98,41.05,249.32,5.34,0.97,19.32,78.68,4246.22,957.48,Latosols,Wet,1,Cinnamon,1.69
131.03,42.75,71.9,7.27,0.16,16.04,72.61,4357.91,1288.08,Latosols,Wet,1,Strawberries,16.933
76.6,30.19,74.28,6.99,1.11,22.94,74.74,3634.84,610.76,Red-Yellow Podzolic,Wet,1,Coconut,8.301
20.13,50.33,193.6,4.34,1.36,17.07,83.93,4055.52,939.38,Latosols,Wet,0,Rubber,2.131
64.94,40.12,110.98,7.61,1.29,28.7,85.39,4468.57,986.07,Latosols,Wet,1,Rubber,1.665
59.69,59.67,151.53,8.09,0.58,26.33,82.59,2961.69,487.13,Alluvial,Wet,0,Coconut,7.659
16.91,74.48,18.72,7.17,0.36,24.83,89.81,2717.53,488.41,Latosols,Wet,0,Rubber,1.865
20.75,61.44,191.74,5.07,0.63,16.44,72.39,2550.08,702.64,Alluvial,Wet,1,Cinnamon,1.824
103.17,42.51,132.81,6.15,0.86,25.27,90.73,3471.87,1077.27,Red-Yellow Podzolic,Wet,1,Rubber,2.079
98.44,42.1,120.4,7.7,0.0,16.34,75.77,3257.52,491.46,Alluvial,Wet,0,Rubber,1.453
39.41,11.22,170.08,6.53,0.57,18.33,89.58,4989.32,1892.04,Latosols,Wet,0,Leeks,22.265
113.02,51.03,24.59,4.11,0.73,24.06,94.03,3375.51,288.15,Low Humic Gley,Wet,0,Tea,1.754
92.73,8.89,188.33,6.05,0.91,15.17,77.57,3380.99,1446.22,Red-Yellow Podzolic,Wet,1,Carrots,26.687
113.19,68.82,29.17,4.99,1.49,18.17,83.82,3648.44,603.75,Latosols,Wet,0,Tea,1.761
39.73,14.82,64.28,4.54,0.4,19.29,81.14,3530.67,664.29,Latosols,Wet,1,Rubber,2.023
69.59,14.57,218.65,4.19,1.14,24.06,72.81,4089.79,2038.87,Latosols,Wet,0,Potatoes,35.2
140.13,56.33,157.25,7.36,0.57,22.9,80.69,4087.12,1791.74,Red-Yellow Podzolic,Wet,1,Leeks,27.386
136.93,44.14,226.59,8.04,0.12,20.55,75.26,3484.92,887.98,Latosols,Wet,0,Rubber,2.408
126.43,24.29,120.62,3.88,0.49,20.38,88.76,4526.46,1393.08,Alluvial,Wet,1,Tea,2.949
63.75,69.06,216.27,4.89,1.49,23.03,81.74,3838.46,1292.4,Low Humic Gley,Wet,0,Leeks,24.14
94.18,24.95,193.04,4.26,0.68,15.65,86.2,3359.2,1141.15,Low Humic Gley,Wet,0,Tea,3.123
137.29,47.85,98.46,7.07,1.17,25.77,80.13,3530.08,2126.53,Latosols,Wet,0,Carrots,23.101
85.02,14.22,206.92,4.84,1.4,19.16,79.04,3997.9,1552.3,Red-Yellow Podzolic,Wet,0,Tea,2.635
53.19,23.52,226.82,3.81,1.31,15.28,72.79,3769.16,620.92,Latosols,Wet,0,Cinnamon,1.718
66.9,45.01,124.19,7.18,0.44,28.0,71.08,3203.72,1364.95,Low Humic Gley,Wet,0,Leeks,20.986
58.69,65.92,118.9,4.28,1.22,21.79,81.2,4251.72,1043.22,Red-Yellow Podzolic,Wet,1,Rubber,1.604
109.58,60.08,241.09,4.99,0.06,20.81,70.67,3041.18,483.03,Low Humic Gley,Wet,0,Rubber,2.13
99.41,68.83,21.48,4.3,0.18,16.45,81.93,4063.92,2196.79,Red-Yellow Podzolic,Wet,1,Tea,1.883
73.11,14.03,68.04,6.25,0.48,23.27,71.03,4524.11,2043.04,Latosols,Wet,1,Carrots,23.6
14.49,19.81,79.33,4.09,0.11,22.06,94.42,3307.25,1596.5,Latosols,Wet,0,Leeks,13.239
146.73,23.85,52.6,5.4,1.23,16.62,84.21,2882.07,225.84,Low Humic Gley,Wet,0,Rubber,1.618
36.15,38.49,15.82,3.99,1.3,28.18,75.82,3455.28,225.84,Alluvial,Wet,0,Cinnamon,1.082
24.33,16.74,132.95,5.25,0.39,21.41,85.08,4277.12,1880.4,Low Humic Gley,Wet,0,Potatoes,30.622
36.83,78.57,247.12,4.17,0.45,25.45,93.4,3536.97,200.46,Alluvial,Wet,1,Rubber,2.552
13.11,18.9,153.65,4.21,1.04,17.95,84.92,3786.27,72.19,Red-Yellow Podzolic,Wet,0,Cinnamon,1.356
66.97,22.81,145.06,7.48,0.08,21.98,79.61,2678.01,782.49,Latosols,Wet,0,Rubber,2.162
21.89,63.29,68.3,5.58,1.45,27.39,91.75,4285.22,1482.98,Red-Yellow Podzolic,Wet,0,Potatoes,26.925
46.07,16.27,140.82,8.28,1.14,27.4,87.19,3896.48,1451.88,Red-Yellow Podzolic,Wet,1,Carrots,27.584
100.84,56.58,131.2,7.32,0.49,25.45,93.12,4191.98,320.49,Red-Yellow Podzolic,Wet,1,Coconut,9.417
66.32,28.0,41.9,4.47,1.47,24.18,82.09,4955.49,869.42,Red-Yellow Podzolic,Wet,1,Rubber,1.45
57.92,44.49,69.02,6.54,0.88,17.95,90.46,4338.56,719.64,Alluvial,Wet,0,Paddy (Samba),6.649
105.03,42.45,233.56,4.8,0.5,28.87,82.32,3269.68,1434.47,Latosols,Wet,0,Tea,3.366
104.53,54.46,99.3,6.31,1.41,25.72,89.56,3752.63,253.95,Latosols,Wet,0,Rubber,1.487
10.47,9.59,69.44,6.35,0.44,25.58,70.15,3183.23,1758.78,Latosols,Wet,1,Potatoes,27.839
35.07,15.56,165.25,8.25,0.86,16.05,85.45,3550.35,1735.35,Alluvial,Wet,0,Carrots,32.614
120.96,20.62,52.1,8.41,1.15,15.46,88.17,3285.51,487.19,Latosols,Wet,1,Coconut,6.717
65.88,23.76,5.3,6.86,0.37,16.15,72.21,4525.44,943.23,Alluvial,Wet,0,Paddy (Nadu),5.292
146.04,62.01,212.65,4.9,0.19,22.25,71.09,3295.63,2156.67,Low Humic Gley,Wet,0,Tea,2.586
53.78,13.48,135.22,8.11,1.16,17.61,80.04,4523.46,1271.07,Latosols,Wet,1,Potatoes,30.041
74.86,50.16,201.34,5.93,0.32,16.32,84.58,3872.83,1652.26,Red-Yellow Podzolic,Wet,0,Leeks,22.296
55.55,55.88,130.25,7.11,0.86,25.79,88.42,4713.13,1268.03,Alluvial,Wet,1,Carrots,18.651
115.27,5.65,164.7,6.76,1.12,17.79,76.22,3828.89,1449.54,Alluvial,Wet,1,Paddy (Nadu),6.277
138.04,21.26,215.98,4.12,0.45,15.75,82.05,4085.74,1095.53,Alluvial,Wet,0,Tea,2.406
79.14,23.23,18.05,5.35,0.09,19.53,87.77,4088.32,1938.73,Latosols,Wet,0,Potatoes,26.735
94.32,33.99,73.65,7.12,0.65,22.5,83.87,3926.94,1660.91,Latosols,Wet,1,Potatoes,29.183
149.68,15.54,100.27,6.76,1.15,23.13,85.9,3503.97,1613.11,Latosols,Wet,1,Leeks,24.512
56.55,12.59,143.22,5.71,1.41,24.35,74.13,4692.69,1965.19,Red-Yellow Podzolic,Wet,0,Carrots,21.286
102.98,12.79,167.89,5.94,0.95,21.12,85.06,2566.37,940.86,Latosols,Wet,0,Tea,2.538
146.69,69.53,141.69,5.51,1.2,15.57,75.27,4393.4,1071.97,Latosols,Wet,1,Tea,3.247
142.55,15.49,55.79,5.12,0.77,22.0,70.07,3066.87,1231.0,Low Humic Gley,Wet,1,Tea,2.241
103.55,60.93,170.27,6.06,1.13,17.44,76.23,4445.84,632.03,Red-Yellow Podzolic,Wet,1,Coconut,7.714
28.15,52.08,129.92,6.99,0.45,27.65,91.41,2671.44,1226.66,Alluvial,Wet,0,Paddy (Nadu),6.093
42.86,77.18,56.51,5.61,1.39,15.89,72.83,2939.69,762.8,Red-Yellow Podzolic,Wet,0,Cinnamon,1.731
107.79,69.54,210.8,7.18,0.9,22.3,94.66,3279.27,153.37,Alluvial,Wet,0,Cinnamon,1.928
148.54,6.92,208.72,7.52,0.89,23.96,89.78,2605.75,1695.65,Latosols,Wet,0,Strawberries,16.345
70.84,21.57,109.2,4.89,0.54,21.14,90.21,3609.26,1911.62,Red-Yellow Podzolic,Wet,0,Strawberries,10.922
84.11,53.82,176.48,6.12,1.1,21.93,75.74,3497.12,1822.66,Latosols,Wet,1,Leeks,22.456
137.06,69.08,118.9,4.7,0.32,19.86,70.16,3547.29,1582.71,Latosols,Wet,1,Tea,2.376
131.61,27.86,246.11,7.78,0.93,25.88,90.77,3726.93,288.81,Red-Yellow Podzolic,Wet,0,Cinnamon,2.098
73.2,62.35,140.8,7.39,0.59,15.18,89.69,3050.51,516.16,Red-Yellow Podzolic,Wet,0,Coconut,10.082
56.61,49.06,65.48,7.78,0.33,18.0,80.67,2871.0,574.09,Low Humic Gley,Wet,0,Rubber,1.171
74.25,40.03,104.51,6.71,0.95,27.73,82.75,3919.38,1650.28,Alluvial,Wet,0,Paddy (Samba),6.599
24.6,55.08,154.28,7.15,1.14,17.46,87.93,3308.19,1414.81,Low Humic Gley,Wet,0,Potatoes,25.068
108.31,62.92,35.21,4.85,1.22,24.34,91.95,3564.45,1502.78,Latosols,Wet,1,Tea,2.556
122.46,24.71,220.42,8.48,1.04,28.04,81.2,3130.19,2091.27,Red-Yellow Podzolic,Wet,0,Leeks,18.911
51.19,19.68,152.92,7.35,0.01,22.32,86.5,3070.99,113.99,Red-Yellow Podzolic,Wet,0,Paddy (Mawel),6.598
82.77,28.92,136.1,5.44,1.26,19.7,81.27,3230.13,581.02,Red-Yellow Podzolic,Wet,0,Tea,2.056
132.0,71.42,141.53,4.12,0.11,26.91,72.91,4817.98,1711.51,Alluvial,Wet,0,Tea,3.092
55.45,78.83,30.59,4.02,0.86,18.19,72.62,4596.46,793.37,Latosols,Wet,0,Cinnamon,1.148
79.69,36.12,229.36,6.67,1.33,24.15,82.21,4320.08,1006.1,Low Humic Gley,Wet,1,Cinnamon,1.502
99.78,31.37,45.6,7.96,1.25,18.98,77.68,4667.33,1034.49,Red-Yellow Podzolic,Wet,0,Cinnamon,1.371
34.47,39.16,127.1,6.05,0.55,26.76,76.96,4841.38,635.23,Low Humic Gley,Wet,0,Cinnamon,1.843
60.28,47.46,22.81,8.24,0.77,16.76,90.22,3079.91,891.6,Alluvial,Wet,0,Rubber,2.041
34.97,39.21,62.36,8.04,0.24,20.88,71.1,4429.31,1639.75,Red-Yellow Podzolic,Wet,0,Strawberries,17.01
144.91,38.07,8.2,3.84,0.0,26.74,81.39,3492.16,906.34,Red-Yellow Podzolic,Wet,0,Tea,1.896
148.57,23.26,26.9,8.39,0.42,24.14,80.78,2895.27,2121.53,Alluvial,Wet,1,Carrots,20.605
14.25,71.71,110.07,7.34,0.4,22.81,86.1,3373.83,928.5,Low Humic Gley,Wet,0,Rubber,1.944
48.09,25.23,177.55,8.16,1.44,20.84,70.25,2791.58,156.56,Red-Yellow Podzolic,Wet,0,Coconut,9.001
61.56,55.63,90.99,5.4,0.27,28.06,80.15,4353.49,507.0,Red-Yellow Podzolic,Wet,1,Rubber,1.811
38.41,15.78,158.41,6.25,1.37,25.93,72.78,2903.43,2056.9,Low Humic Gley,Wet,1,Potatoes,32.203
31.66,32.2,10.08,7.34,0.07,17.32,78.44,3682.28,2101.93,Alluvial,Wet,1,Strawberries,12.315
81.81,29.99,202.42,5.9,1.16,18.18,73.71,3212.95,967.14,Low Humic Gley,Wet,0,Tea,2.873
85.18,55.69,190.99,7.07,0.76,22.87,84.33,4984.22,1444.03,Red-Yellow Podzolic,Wet,1,Potatoes,36.726
136.63,64.57,201.34,5.84,0.44,25.79,84.53,3042.42,1814.26,Alluvial,Wet,1,Tea,3.511
73.58,46.64,233.51,6.3,1.02,24.69,82.85,3920.34,501.3,Low Humic Gley,Wet,1,Coconut,8.183
66.93,58.13,87.69,6.1,0.98,26.28,80.49,3154.42,1220.5,Low Humic Gley,Wet,0,Strawberries,15.823
74.96,18.77,180.95,6.66,1.43,20.74,93.02,3935.93,2017.62,Red-Yellow Podzolic,Wet,0,Carrots,25.346
46.03,19.56,211.1,7.0,0.18,20.27,79.53,4137.53,2039.96,Latosols,Wet,1,Strawberries,16.697
45.18,63.82,212.63,6.61,1.05,21.77,71.11,4149.02,645.88,Red-Yellow Podzolic,Wet,0,Coconut,7.523
57.01,38.9,86.61,6.03,1.03,18.03,71.4,2657.75,977.17,Low Humic Gley,Wet,0,Coconut,8.468
53.17,18.56,150.9,6.11,1.4,16.33,76.51,2745.49,1170.51,Low Humic Gley,Wet,0,Rubber,1.814
56.01,76.29,245.13,8.37,0.51,27.81,72.5,2652.92,2046.9,Latosols,Wet,0,Leeks,20.32
74.83,58.65,164.32,5.24,1.23,24.7,80.15,3563.69,1670.39,Latosols,Wet,0,Leeks,22.344
73.6,5.86,180.79,4.16,0.87,26.83,71.42,2851.35,1178.91,Red-Yellow Podzolic,Wet,1,Cinnamon,1.771
30.63,5.52,213.49,5.51,0.9,16.84,76.88,4931.88,1728.52,Low Humic Gley,Wet,1,Strawberries,11.414
62.01,78.16,5.83,5.25,0.43,19.33,87.24,4409.95,751.23,Alluvial,Wet,0,Rubber,1.454
127.55,28.88,236.87,7.93,0.06,17.26,73.92,3134.75,256.4,Alluvial,Wet,1,Rubber,1.84
50.91,34.98,105.93,4.32,0.91,23.33,80.26,3125.17,1827.12,Red-Yellow Podzolic,Wet,0,Carrots,22.492
65.39,58.72,147.37,7.19,1.48,28.67,90.69,4914.18,511.51,Red-Yellow Podzolic,Wet,0,Cinnamon,1.508
28.36,42.56,53.19,10.0,0.88,26.16,84.07,3026.73,441.03,Low Humic Gley,Wet,0,Coconut,8.262
95.52,10.84,168.34,6.1,1.02,18.35,94.79,3850.69,2164.91,Red-Yellow Podzolic,Wet,1,Potatoes,30.282
42.83,6.93,116.93,5.33,0.05,25.56,91.18,3730.04,1568.66,Red-Yellow Podzolic,Wet,0,Potatoes,30.196
33.07,32.93,90.0,5.71,0.32,28.54,91.61,4784.71,1168.03,Alluvial,Wet,0,Cinnamon,1.323
82.27,75.96,104.98,7.79,0.83,25.17,75.75,3660.44,1225.92,Low Humic Gley,Wet,1,Carrots,25.833
27.49,6.93,148.87,3.86,1.12,17.3,75.32,3492.92,1458.07,Latosols,Wet,1,Carrots,28.296
125.24,69.9,38.76,6.35,0.56,21.92,80.54,4562.98,11.48,Alluvial,Wet,1,Paddy (Mawel),3.96
144.94,53.21,68.98,6.24,1.03,17.81,84.49,4475.37,793.3,Alluvial,Wet,0,Paddy (Nadu),8.196
95.91,22.72,164.75,4.9,1.25,20.03,87.47,3658.13,1802.72,Red-Yellow Podzolic,Wet,1,Tea,2.448
46.69,42.95,195.44,5.84,0.81,15.82,79.63,3105.28,2040.61,Red-Yellow Podzolic,Wet,0,Carrots,22.37
24.02,45.56,37.45,7.98,1.45,27.84,93.36,3119.72,855.08,Alluvial,Wet,1,Coconut,7.436
103.67,71.69,176.84,6.96,0.52,15.7,87.53,2657.34,1952.59,Red-Yellow Podzolic,Wet,1,Strawberries,16.625
77.81,39.73,132.99,6.19,0.25,27.14,88.78,4915.23,1317.82,Low Humic Gley,Wet,0,Potatoes,31.236
136.12,33.01,48.25,7.37,1.11,21.66,85.64,3239.45,564.53,Alluvial,Wet,0,Cinnamon,1.162
131.44,12.95,243.27,3.82,0.36,28.98,92.13,4945.44,890.18,Red-Yellow Podzolic,Wet,0,Tea,2.177
102.53,26.6,148.94,7.98,1.16,27.27,78.19,2672.33,1436.96,Alluvial,Wet,0,Potatoes,20.882
85.76,12.82,233.61,4.43,1.38,17.85,76.39,3105.65,1002.58,Red-Yellow Podzolic,Wet,0,Tea,2.893
46.56,23.92,208.23,5.59,0.77,24.47,85.57,2802.85,1716.85,Low Humic Gley,Wet,0,Leeks,16.47
41.2,9.79,237.57,5.03,1.0,26.01,90.47,2857.42,236.75,Red-Yellow Podzolic,Wet,0,Cinnamon,1.038
84.22,26.07,7.91,5.8,0.02,21.48,77.53,4310.18,1018.0,Alluvial,Wet,0,Tea,2.067
60.07,13.42,59.52,6.95,1.45,26.2,93.38,4700.26,2015.12,Red-Yellow Podzolic,Wet,1,Leeks,20.877
