N,P,K,pH,EC,Temperature,Humidity,Rainfall,Elevation,Soil_Type,Zone,Water_Source,Target_Crop,Yield_MT_per_HA
132.4,47.51,29.01,7.55,1.17,25.14,60.1,1539.53,879.79,Alluvial,Intermediate,1,Rubber,1.741
45.93,52.95,101.1,5.99,0.58,28.68,76.32,2387.39,1162.25,Red-Yellow Podzolic,Intermediate,1,Coconut,7.576
128.87,74.59,183.97,7.65,1.95,25.6,75.3,1553.13,1072.56,Immature Brown Loams,Intermediate,1,Maize,10.932
57.79,50.91,41.19,6.64,0.66,26.44,65.79,2182.47,348.52,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),5.582
118.23,13.77,133.79,3.9,1.15,28.44,75.27,1877.23,498.82,Alluvial,Intermediate,0,Rubber,2.193
15.26,68.77,125.03,7.61,0.86,25.74,64.81,2246.93,357.45,Alluvial,Intermediate,1,Coconut,7.405
113.97,59.71,15.9,7.26,1.38,27.53,79.43,2037.71,924.74,Immature Brown Loams,Intermediate,1,Coconut,8.822
47.66,17.16,141.49,4.5,1.28,29.92,69.8,2116.68,565.4,Alluvial,Intermediate,0,Rubber,1.528
115.78,72.28,38.37,3.96,1.92,23.8,74.11,2143.11,306.72,Immature Brown Loams,Intermediate,0,Coconut,6.637
70.25,39.18,221.74,7.21,1.3,25.95,72.73,2491.41,1025.43,Immature Brown Loams,Intermediate,0,Coconut,8.845
66.83,22.44,84.03,4.94,0.52,22.9,67.27,2154.7,365.95,Immature Brown Loams,Intermediate,0,Coconut,7.921
109.06,54.27,82.01,7.43,0.87,28.13,63.44,1722.03,973.21,Immature Brown Loams,Intermediate,1,Rubber,1.702
118.88,46.94,59.11,7.95,1.73,25.03,61.37,2323.42,798.33,Alluvial,Intermediate,1,Rubber,2.112
31.36,49.62,181.49,7.79,1.61,28.28,64.31,2448.65,829.12,Red-Yellow Podzolic,Intermediate,0,Rubber,1.71
83.51,5.92,236.76,6.54,1.15,25.49,76.7,2251.82,399.07,Alluvial,Intermediate,0,Paddy (Samba),5.23
77.68,46.5,111.99,3.81,1.89,27.54,60.82,2315.41,567.35,Red-Yellow Podzolic,Intermediate,0,Rubber,1.339
141.65,28.65,146.83,3.89,0.73,26.19,74.73,1770.73,624.97,Immature Brown Loams,Intermediate,0,Paddy (Nadu),8.377
84.94,79.55,146.96,8.16,1.41,28.83,71.28,2288.7,836.49,Alluvial,Intermediate,0,Rubber,2.321
131.79,47.52,124.54,7.26,1.86,28.92,76.51,2024.38,714.47,Red-Yellow Podzolic,Intermediate,1,Coconut,6.71
107.47,33.1,195.06,8.3,1.61,29.02,60.06,1803.98,376.04,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),7.636
138.97,35.91,30.93,4.8,1.64,24.75,66.85,1731.96,410.75,Red-Yellow Podzolic,Intermediate,1,Coconut,7.633
114.48,25.49,16.96,4.06,1.32,25.28,61.28,2378.45,600.83,Alluvial,Intermediate,1,Coconut,7.435
75.38,42.35,51.34,7.06,1.02,26.14,72.23,2243.35,460.23,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),7.913
48.52,30.97,132.56,5.84,1.47,23.55,72.72,2232.07,995.29,Red-Yellow Podzolic,Intermediate,1,Rubber,2.23
137.9,46.43,44.01,7.42,1.8,28.58,61.33,1627.43,352.58,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),6.753
128.89,5.67,127.47,5.48,1.75,25.15,76.18,1810.91,484.64,Alluvial,Intermediate,1,Coconut,10.235
19.08,23.73,207.75,6.56,0.82,29.83,71.99,2462.6,823.2,Alluvial,Intermediate,0,Paddy (Samba),7.898
81.03,16.38,15.41,6.16,1.41,24.57,73.49,2014.62,882.9,Immature Brown Loams,Intermediate,0,Coconut,7.516
29.41,34.9,136.65,4.39,1.66,25.78,66.39,2047.23,1046.86,Immature Brown Loams,Intermediate,1,Rubber,1.406
38.12,27.19,210.12,7.61,1.34,22.44,77.69,2155.71,808.54,Red-Yellow Podzolic,Intermediate,0,Rubber,1.216
118.01,37.63,164.35,8.37,1.04,24.24,78.96,2417.48,1029.34,Immature Brown Loams,Intermediate,1,Paddy (Nadu),7.922
59.48,74.8,23.11,5.97,0.9,27.41,61.05,2363.58,1120.98,Alluvial,Intermediate,0,Paddy (Nadu),5.692
68.86,57.64,190.69,8.43,1.02,28.38,75.08,1516.37,1067.45,Alluvial,Intermediate,1,Coconut,6.065
128.08,63.71,147.26,4.99,0.95,25.02,65.32,1969.91,831.37,Immature Brown Loams,Intermediate,0,Paddy (Nadu),8.86
64.48,63.68,75.38,7.82,1.85,25.28,69.89,2275.95,1169.47,Alluvial,Intermediate,0,Rubber,1.469
96.21,42.75,76.98,4.25,1.33,22.58,76.78,2440.58,916.12,Immature Brown Loams,Intermediate,1,Coconut,7.133
16.83,10.39,160.92,7.32,1.59,25.72,64.16,2245.47,312.36,Red-Yellow Podzolic,Intermediate,1,Rubber,1.994
75.37,45.67,43.9,4.71,0.87,26.69,65.45,2111.85,320.26,Alluvial,Intermediate,0,Rubber,1.342
86.74,66.06,148.97,5.99,1.3,23.05,71.93,2168.63,349.35,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),9.553
66.0,53.62,245.46,4.71,1.79,29.34,75.42,2486.56,860.84,Immature Brown Loams,Intermediate,0,Rubber,2.025
140.39,78.99,9.02,7.17,1.93,25.97,77.12,2418.57,923.0,Immature Brown Loams,Intermediate,1,Paddy (Nadu),5.457
70.08,58.43,176.8,8.32,1.04,27.19,66.35,2157.0,777.48,Alluvial,Intermediate,1,Paddy (Nadu),5.793
76.59,29.22,183.18,8.05,1.83,23.17,76.34,2406.55,997.39,Immature Brown Loams,Intermediate,0,Rubber,1.295
37.01,61.45,128.13,3.98,1.45,26.73,72.62,1880.14,311.7,Immature Brown Loams,Intermediate,1,Coconut,6.132
36.89,31.57,106.81,4.68,1.54,24.28,78.58,1583.55,570.36,Alluvial,Intermediate,1,Maize,7.289
146.94,21.06,156.83,6.45,1.43,29.91,66.89,1640.73,641.95,Alluvial,Intermediate,1,Paddy (Samba),5.748
80.96,64.59,130.87,5.53,1.58,28.15,77.43,2304.52,770.13,Red-Yellow Podzolic,Intermediate,1,Maize,10.877
27.43,11.57,184.29,4.91,0.75,29.4,68.16,1913.45,300.59,Alluvial,Intermediate,0,Paddy (Nadu),5.65
84.24,27.38,65.93,7.13,1.36,29.27,64.53,1520.35,995.65,Immature Brown Loams,Intermediate,0,Rubber,2.061
109.01,50.37,64.21,7.26,1.45,28.61,71.32,2411.99,556.93,Immature Brown Loams,Intermediate,0,Rubber,1.562
50.77,17.39,230.68,6.25,0.83,23.13,72.73,2167.34,984.07,Alluvial,Intermediate,1,Paddy (Nadu),8.576
94.72,52.51,185.64,7.06,0.56,25.2,73.58,1526.17,779.38,Alluvial,Intermediate,0,Paddy (Nadu),9.211
112.78,26.58,101.18,4.63,1.65,26.21,63.7,1832.42,445.96,Alluvial,Intermediate,1,Paddy (Nadu),6.214
76.56,16.23,43.33,5.6,1.04,24.84,63.5,1933.88,515.86,Immature Brown Loams,Intermediate,0,Coconut,8.212
27.27,28.62,188.43,6.86,1.49,23.66,72.27,1863.63,760.82,Red-Yellow Podzolic,Intermediate,0,Maize,6.428
50.88,21.64,241.29,7.57,1.17,28.85,66.58,1813.52,764.05,Red-Yellow Podzolic,Intermediate,1,Coconut,10.136
57.51,39.42,148.92,4.69,0.54,29.76,79.28,2051.83,1005.64,Alluvial,Intermediate,0,Paddy (Nadu),6.552
127.62,52.29,39.56,4.59,0.72,28.43,72.19,2006.75,849.09,Alluvial,Intermediate,0,Rubber,1.962
74.96,16.87,247.26,7.43,0.81,29.44,64.5,2106.54,310.68,Alluvial,Intermediate,0,Rubber,1.767
20.19,62.31,108.99,7.11,1.81,25.83,63.69,2356.77,442.09,Immature Brown Loams,Intermediate,0,Paddy (Nadu),7.037
22.97,15.55,243.07,7.27,1.23,27.97,66.35,2476.4,547.8,Immature Brown Loams,Intermediate,0,Rubber,1.872
36.93,29.1,47.07,7.45,1.61,25.54,72.25,2454.48,747.95,Red-Yellow Podzolic,Intermediate,0,Maize,6.042
126.13,47.73,221.91,6.77,0.96,22.98,65.96,1916.32,1087.93,Red-Yellow Podzolic,Intermediate,0,Coconut,7.362
106.54,10.45,229.12,4.4,1.28,27.5,62.36,1892.46,352.91,Red-Yellow Podzolic,Intermediate,1,Maize,10.458
50.34,64.0,105.37,6.39,1.15,23.95,62.87,2128.75,1085.89,Immature Brown Loams,Intermediate,1,Rubber,1.485
133.85,24.38,120.77,7.07,0.93,24.11,69.77,1818.41,1012.48,Alluvial,Intermediate,1,Maize,9.228
100.61,67.03,225.67,7.74,1.96,26.37,63.95,1525.16,552.92,Immature Brown Loams,Intermediate,0,Maize,5.766
100.5,70.6,184.58,4.46,1.63,22.98,76.9,2479.85,933.59,Immature Brown Loams,Intermediate,1,Paddy (Nadu),5.722
118.52,61.71,131.48,4.1,1.25,23.34,65.01,2251.35,1049.62,Red-Yellow Podzolic,Intermediate,1,Tea,3.497
46.11,53.93,45.17,5.98,0.94,28.28,78.51,2227.87,497.39,Red-Yellow Podzolic,Intermediate,0,Coconut,7.487
130.93,63.22,110.25,6.76,0.97,27.5,69.36,1646.08,718.05,Immature Brown Loams,Intermediate,1,Coconut,9.09
58.02,58.56,8.08,6.91,1.11,26.53,71.18,1758.43,1013.29,Immature Brown Loams,Intermediate,0,Rubber,1.211
110.24,62.73,28.88,4.59,1.44,28.38,64.49,1949.62,683.45,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),7.548
116.5,34.71,43.55,5.61,1.72,29.12,63.89,2135.97,1007.89,Alluvial,Intermediate,0,Tea,1.777
85.09,13.22,237.4,7.1,1.09,27.1,76.43,1608.57,785.29,Alluvial,Intermediate,1,Paddy (Nadu),6.544
104.87,23.17,223.97,4.44,1.88,23.23,79.67,1662.14,860.9,Red-Yellow Podzolic,Intermediate,0,Maize,9.843
94.16,49.16,210.27,10.0,1.85,24.12,72.52,2487.47,955.7,Red-Yellow Podzolic,Intermediate,1,Coconut,7.436
148.16,67.02,35.58,6.55,1.94,24.84,72.69,1758.7,1148.63,Alluvial,Intermediate,0,Paddy (Nadu),6.208
65.0,54.75,112.49,3.82,1.17,23.92,76.23,1929.96,369.54,Immature Brown Loams,Intermediate,0,Maize,6.349
20.91,19.77,99.3,6.01,0.54,28.23,73.53,2083.57,1075.59,Alluvial,Intermediate,0,Paddy (Nadu),5.884
145.36,6.45,29.43,4.63,0.72,23.02,70.48,2401.93,541.26,Immature Brown Loams,Intermediate,1,Coconut,9.933
137.08,6.9,51.93,7.72,1.14,27.15,73.02,1703.14,684.78,Alluvial,Intermediate,0,Paddy (Nadu),5.92
56.99,39.83,125.53,3.91,0.72,22.19,66.48,1635.82,1131.85,Immature Brown Loams,Intermediate,0,Paddy (Nadu),8.407
129.08,11.28,216.46,6.5,0.95,26.39,76.62,1954.72,1047.98,Immature Brown Loams,Intermediate,1,Maize,9.052
57.02,79.49,192.87,4.77,1.13,27.08,72.79,1874.57,836.45,Red-Yellow Podzolic,Intermediate,0,Rubber,2.135
20.76,20.08,189.57,7.91,1.59,24.84,74.88,1929.82,464.07,Alluvial,Intermediate,0,Rubber,1.938
50.73,11.28,189.34,6.95,0.61,26.02,75.38,2487.2,1029.37,Alluvial,Intermediate,0,Paddy (Samba),6.745
37.62,47.83,142.33,8.34,1.54,29.91,69.82,1798.62,1135.13,Immature Brown Loams,Intermediate,0,Paddy (Nadu),7.938
149.93,53.81,201.11,5.63,0.72,25.12,60.27,2184.12,870.17,Alluvial,Intermediate,0,Coconut,11.377
120.3,48.28,188.45,7.48,0.53,29.91,66.38,1715.54,378.45,Immature Brown Loams,Intermediate,0,Maize,7.618
100.51,76.05,39.9,5.35,1.63,28.07,76.91,2075.15,1048.76,Red-Yellow Podzolic,Intermediate,0,Tea,2.614
116.5,18.36,126.31,3.93,1.61,27.91,60.91,2489.24,598.36,Alluvial,Intermediate,1,Rubber,1.894
143.11,67.84,119.06,4.86,1.22,26.19,74.39,2162.36,728.88,Immature Brown Loams,Intermediate,1,Paddy (Nadu),7.398
28.33,62.24,107.68,7.29,0.52,28.6,79.41,1518.44,710.68,Red-Yellow Podzolic,Intermediate,1,Coconut,9.738
129.54,74.66,144.13,6.27,1.9,24.29,63.51,1991.27,483.43,Immature Brown Loams,Intermediate,0,Rubber,2.346
129.27,78.92,151.79,4.02,0.83,22.77,64.88,1866.92,528.96,Alluvial,Intermediate,0,Rubber,2.07
29.84,64.59,5.59,4.76,1.08,28.41,69.27,2000.91,647.91,Red-Yellow Podzolic,Intermediate,0,Maize,8.762
38.28,27.7,208.3,4.76,1.84,23.32,60.6,2161.23,1054.25,Alluvial,Intermediate,0,Coconut,7.409
141.09,32.47,83.91,5.41,0.63,24.62,75.75,1536.21,535.16,Alluvial,Intermediate,0,Maize,6.542
41.28,25.71,111.86,7.79,1.46,24.54,72.45,2060.11,580.29,Red-Yellow Podzolic,Intermediate,0,Maize,5.685
90.21,50.62,86.91,4.57,0.61,28.54,69.35,2406.13,348.53,Alluvial,Intermediate,0,Coconut,8.853
95.34,11.0,40.04,8.07,1.53,26.59,64.27,2131.46,835.67,Immature Brown Loams,Intermediate,1,Coconut,7.705
44.97,77.9,20.91,7.44,0.76,24.68,72.24,2171.52,804.4,Red-Yellow Podzolic,Intermediate,0,Coconut,5.54
142.07,36.23,36.01,4.0,0.7,27.57,78.79,1635.79,824.86,Immature Brown Loams,Intermediate,0,Rubber,1.557
72.62,47.39,241.72,7.65,1.47,26.32,60.36,1869.1,879.19,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),7.81
144.0,11.63,111.32,8.03,1.91,22.93,66.97,1930.73,955.72,Alluvial,Intermediate,0,Paddy (Nadu),6.126
22.3,5.83,174.33,6.68,1.26,22.43,68.92,1642.89,959.32,Alluvial,Intermediate,1,Paddy (Mawel),5.711
100.57,19.18,174.56,4.1,1.7,28.67,68.38,1601.07,1117.14,Red-Yellow Podzolic,Intermediate,1,Tea,2.842
112.52,44.78,242.66,5.97,1.23,24.66,63.95,1686.83,660.29,Alluvial,Intermediate,1,Maize,5.974
57.42,16.07,27.95,5.79,1.16,25.32,65.11,1678.33,1071.27,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),7.649
51.32,68.6,41.79,5.98,1.43,29.08,60.46,1581.64,938.06,Immature Brown Loams,Intermediate,0,Maize,6.951
62.67,40.24,28.45,5.38,1.22,24.1,60.28,1920.36,1048.71,Immature Brown Loams,Intermediate,1,Coconut,5.299
61.81,58.57,180.25,5.25,0.75,24.15,75.25,2108.82,1026.63,Alluvial,Intermediate,0,Maize,5.532
124.48,26.46,171.24,5.15,0.67,26.12,77.7,2420.4,1023.87,Alluvial,Intermediate,0,Tea,2.724
62.4,53.17,225.07,7.22,0.58,23.36,62.09,1887.63,839.75,Immature Brown Loams,Intermediate,1,Coconut,9.73
59.94,33.25,94.92,3.89,1.29,27.48,61.84,2389.47,349.26,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),6.946
45.84,63.31,92.74,6.95,1.41,26.27,73.89,1562.41,702.53,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),5.187
141.63,12.89,84.02,6.87,0.97,25.24,64.31,1810.49,784.61,Immature Brown Loams,Intermediate,1,Paddy (Nadu),5.899
123.62,48.03,198.6,8.22,1.43,28.89,65.74,1706.1,697.15,Alluvial,Intermediate,1,Maize,10.007
122.19,18.24,184.22,7.9,0.6,23.02,65.59,1759.78,1168.49,Immature Brown Loams,Intermediate,0,Rubber,1.704
71.67,50.53,202.29,7.1,1.94,29.33,67.36,2075.04,608.84,Alluvial,Intermediate,1,Maize,5.74
84.73,9.34,249.0,8.41,1.39,22.59,74.06,2132.71,1000.42,Red-Yellow Podzolic,Intermediate,1,Coconut,8.725
110.43,66.66,102.39,8.47,1.68,27.52,61.68,2385.9,325.88,Alluvial,Intermediate,0,Coconut,8.283
62.93,6.02,230.33,5.17,1.17,22.3,70.21,1913.67,622.11,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),8.805
123.43,25.3,153.02,4.48,0.58,29.18,64.16,1702.23,1110.9,Immature Brown Loams,Intermediate,1,Tea,2.863
126.04,41.31,122.23,6.76,1.34,22.75,71.83,1948.71,334.23,Alluvial,Intermediate,0,Coconut,7.685
69.12,31.92,221.29,5.04,0.53,26.98,64.98,2067.13,1184.74,Alluvial,Intermediate,0,Maize,5.543
106.96,47.55,185.29,4.88,1.74,23.31,79.26,1719.23,926.76,Alluvial,Intermediate,0,Paddy (Nadu),6.716
19.48,16.42,174.44,4.9,1.17,29.03,78.89,1546.62,392.69,Immature Brown Loams,Intermediate,1,Rubber,1.289
44.59,55.28,116.94,4.61,1.07,24.87,73.67,2427.17,1097.84,Red-Yellow Podzolic,Intermediate,1,Coconut,8.27
103.07,20.02,69.94,5.26,1.54,24.6,66.9,2337.97,859.71,Alluvial,Intermediate,1,Maize,4.451
62.56,19.4,202.57,5.61,1.46,26.27,76.51,1520.19,629.92,Immature Brown Loams,Intermediate,0,Paddy (Nadu),5.613
84.45,33.69,41.68,5.16,1.15,23.5,62.12,2000.76,986.96,Alluvial,Intermediate,0,Maize,7.636
117.08,57.45,108.7,5.28,1.64,22.84,63.53,2132.64,1099.02,Alluvial,Intermediate,1,Tea,3.269
110.08,7.36,77.4,4.24,0.89,28.6,76.78,2407.43,864.53,Red-Yellow Podzolic,Intermediate,0,Maize,8.007
41.8,14.65,82.3,6.0,1.95,28.24,73.94,2188.83,606.49,Alluvial,Intermediate,1,Maize,4.651
94.13,59.91,72.92,5.69,1.3,23.55,62.85,1901.6,420.08,Alluvial,Intermediate,1,Coconut,7.486
21.69,55.84,82.64,6.32,0.92,24.77,63.65,1776.49,1085.69,Alluvial,Intermediate,1,Paddy (Nadu),7.056
43.6,63.85,46.88,5.15,1.99,23.97,61.12,2195.39,1023.11,Alluvial,Intermediate,1,Maize,7.027
42.38,14.31,16.47,8.35,0.92,28.1,77.26,1865.03,637.85,Red-Yellow Podzolic,Intermediate,0,Maize,5.831
127.8,40.83,75.84,5.01,1.34,29.74,77.3,1790.94,615.83,Alluvial,Intermediate,0,Rubber,2.164
47.3,63.98,130.24,4.38,1.81,29.34,76.89,2490.34,659.08,Alluvial,Intermediate,0,Rubber,1.758
137.98,72.21,35.07,5.42,1.3,26.34,73.61,1553.6,1015.93,Immature Brown Loams,Intermediate,0,Tea,3.004
15.41,45.69,248.45,4.74,1.61,22.86,67.55,2185.61,553.46,Alluvial,Intermediate,0,Coconut,7.618
29.29,69.3,17.9,7.14,0.77,24.13,79.35,1648.69,320.6,Alluvial,Intermediate,1,Rubber,1.897
32.25,41.42,79.47,5.77,1.98,23.98,69.98,1762.4,1167.13,Red-Yellow Podzolic,Intermediate,1,Rubber,2.188
118.64,67.94,241.96,8.16,1.98,24.24,76.07,1762.45,1193.06,Alluvial,Intermediate,1,Rubber,2.403
115.36,39.09,161.33,7.89,0.77,23.34,79.59,1877.27,703.64,Alluvial,Intermediate,0,Paddy (Nadu),7.61
16.49,25.16,120.69,8.19,1.7,26.92,60.87,1505.99,750.54,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),6.771
31.88,72.28,72.45,7.64,0.61,24.33,74.8,1940.31,948.68,Red-Yellow Podzolic,Intermediate,0,Rubber,1.362
53.06,52.48,11.67,3.81,1.56,27.59,66.65,1589.61,590.18,Red-Yellow Podzolic,Intermediate,1,Maize,7.936
20.03,20.13,126.42,7.0,0.9,22.8,77.41,2420.11,1118.9,Alluvial,Intermediate,1,Paddy (Nadu),7.318
146.92,47.86,33.65,5.84,1.19,25.53,71.08,2133.23,355.33,Immature Brown Loams,Intermediate,0,Maize,8.602
115.68,51.05,96.93,5.25,1.04,28.04,61.89,2103.23,788.63,Alluvial,Intermediate,0,Paddy (Nadu),7.012
131.04,45.47,195.6,4.15,1.88,23.69,64.18,2470.1,379.66,Alluvial,Intermediate,1,Maize,7.778
136.67,8.95,185.11,8.15,0.56,24.75,60.2,1564.34,979.55,Immature Brown Loams,Intermediate,0,Rubber,1.959
20.02,63.14,46.22,3.99,1.1,22.92,77.88,2112.02,463.43,Red-Yellow Podzolic,Intermediate,0,Coconut,8.945
56.71,76.33,9.91,4.85,0.53,25.32,79.06,2184.18,391.05,Immature Brown Loams,Intermediate,0,Paddy (Nadu),5.43
148.72,49.73,215.99,7.72,1.56,24.94,79.86,2063.48,725.32,Immature Brown Loams,Intermediate,1,Coconut,9.79
134.52,75.02,226.54,5.66,0.64,22.37,63.44,1534.15,1179.67,Red-Yellow Podzolic,Intermediate,1,Tea,3.221
121.51,37.51,29.23,4.2,0.81,24.03,77.93,1991.07,309.88,Alluvial,Intermediate,0,Paddy (Nadu),6.756
74.7,29.69,16.96,5.65,1.79,29.36,71.97,1771.75,808.12,Alluvial,Intermediate,0,Rubber,1.088
80.53,35.26,71.9,4.24,1.74,23.12,66.39,1551.92,941.69,Alluvial,Intermediate,1,Paddy (Nadu),6.742
20.05,72.17,194.5,7.28,1.65,29.33,60.04,1542.47,622.14,Red-Yellow Podzolic,Intermediate,1,Coconut,6.699
47.32,53.03,140.55,8.12,1.71,25.53,68.72,2064.08,477.11,Immature Brown Loams,Intermediate,1,Maize,7.837
143.82,34.49,157.17,7.74,1.33,25.23,79.26,2454.75,471.37,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),8.427
126.61,17.6,76.04,6.51,0.79,27.67,79.31,2415.12,895.27,Red-Yellow Podzolic,Intermediate,0,Coconut,7.025
111.55,19.71,191.13,7.93,1.51,26.46,75.24,1738.62,506.12,Alluvial,Intermediate,0,Maize,5.0
66.93,63.21,28.91,4.71,1.72,29.2,69.84,1860.36,403.41,Alluvial,Intermediate,1,Paddy (Nadu),6.834
22.08,5.08,234.43,7.74,0.75,29.33,69.0,1594.9,363.94,Alluvial,Intermediate,1,Rubber,1.335
85.52,55.65,162.5,4.56,0.97,25.73,60.72,2347.71,574.88,Red-Yellow Podzolic,Intermediate,1,Rubber,2.171
69.08,9.17,173.67,4.72,1.07,27.29,75.46,2212.8,1075.81,Immature Brown Loams,Intermediate,0,Maize,6.915
14.2,54.93,157.88,7.66,1.57,22.35,68.7,2360.3,877.05,Immature Brown Loams,Intermediate,0,Maize,10.673
125.54,37.1,52.66,5.47,1.64,27.59,63.5,2395.38,753.07,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),5.217
42.31,79.63,71.29,5.58,1.05,26.36,78.03,2064.12,937.71,Immature Brown Loams,Intermediate,1,Maize,7.018
137.97,76.08,18.12,4.38,1.07,23.01,75.45,1528.87,792.91,Alluvial,Intermediate,0,Coconut,7.732
89.19,5.88,56.72,8.33,1.63,26.43,62.62,1638.96,413.48,Alluvial,Intermediate,1,Coconut,7.285
46.81,24.05,61.72,5.3,0.88,23.87,65.17,2024.09,1193.49,Alluvial,Intermediate,0,Rubber,1.481
122.96,59.95,119.81,6.43,0.97,25.57,73.05,1653.32,303.77,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),5.781
76.59,33.58,222.17,6.25,1.21,28.83,61.12,1583.65,1023.51,Alluvial,Intermediate,0,Paddy (Nadu),9.106
12.52,57.75,172.57,2.0,1.01,29.22,65.49,2230.86,402.49,Alluvial,Intermediate,1,Maize,8.142
39.84,44.79,187.78,6.31,1.35,24.99,76.16,1579.6,1177.72,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),9.043
94.18,26.73,235.64,4.71,0.96,29.0,77.41,1710.21,1126.01,Alluvial,Intermediate,1,Tea,2.545
127.59,9.76,18.12,6.76,1.87,23.29,66.35,2433.14,967.57,Alluvial,Intermediate,0,Paddy (Samba),6.343
49.3,38.81,103.63,4.03,1.82,27.91,67.91,1712.83,1021.86,Red-Yellow Podzolic,Intermediate,0,Maize,5.459
118.16,23.26,23.31,5.43,1.51,27.35,78.35,1886.14,882.25,Alluvial,Intermediate,0,Rubber,1.624
66.04,12.47,166.94,8.48,1.26,22.46,60.09,2349.03,402.8,Red-Yellow Podzolic,Intermediate,1,Coconut,8.004
64.63,50.64,94.23,8.48,1.7,28.67,64.56,1845.66,1003.86,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),7.964
26.25,78.72,178.07,4.22,1.97,26.54,66.92,2108.34,481.45,Immature Brown Loams,Intermediate,1,Paddy (Nadu),8.782
45.16,40.12,40.84,4.3,0.82,23.69,68.01,2317.4,682.78,Red-Yellow Podzolic,Intermediate,0,Rubber,1.312
18.08,14.51,14.62,7.18,1.36,29.77,75.15,1893.67,398.94,Red-Yellow Podzolic,Intermediate,0,Rubber,1.86
118.21,53.7,164.46,8.27,0.82,29.47,64.39,1798.32,878.79,Immature Brown Loams,Intermediate,1,Coconut,7.709
90.78,73.56,172.19,6.98,0.56,26.95,69.12,2184.53,472.67,Alluvial,Intermediate,0,Paddy (Nadu),7.803
56.57,41.07,44.52,6.2,1.29,22.51,70.88,2467.39,424.68,Immature Brown Loams,Intermediate,0,Maize,7.802
54.08,64.5,27.53,4.96,1.86,22.0,69.51,2162.75,601.19,Immature Brown Loams,Intermediate,0,Maize,4.909
80.75,35.61,96.09,6.86,1.44,22.97,73.31,1772.6,793.03,Immature Brown Loams,Intermediate,0,Coconut,7.76
60.55,77.55,92.72,6.41,0.92,24.64,65.87,2176.54,1057.4,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),8.314
61.4,68.63,156.4,5.48,1.69,29.81,74.17,1592.88,772.32,Alluvial,Intermediate,1,Coconut,8.508
123.65,12.09,203.84,7.5,1.47,29.08,71.44,1610.59,942.07,Red-Yellow Podzolic,Intermediate,0,Coconut,10.038
47.65,18.88,64.17,5.41,0.94,28.58,77.37,1519.52,492.07,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),5.239
28.32,58.62,147.05,6.09,1.51,29.49,75.19,2450.01,613.84,Immature Brown Loams,Intermediate,1,Rubber,1.558
12.12,13.32,123.47,4.12,1.58,27.2,69.99,1588.04,1073.14,Immature Brown Loams,Intermediate,1,Maize,6.988
69.47,54.59,62.67,7.33,1.83,26.42,67.09,2232.0,629.79,Red-Yellow Podzolic,Intermediate,1,Maize,5.893
59.28,24.27,86.11,7.49,1.42,27.53,68.15,2013.93,330.85,Immature Brown Loams,Intermediate,0,Coconut,7.513
54.3,35.99,96.58,5.64,0.66,24.77,71.12,1985.87,1072.28,Alluvial,Intermediate,0,Paddy (Nadu),5.875
149.83,75.4,248.34,7.09,1.25,23.78,69.48,1567.76,591.55,Alluvial,Intermediate,0,Coconut,10.24
19.06,78.12,212.76,4.75,1.88,29.38,69.46,1753.71,781.55,Red-Yellow Podzolic,Intermediate,1,Coconut,8.797
116.14,29.72,144.05,7.77,0.61,25.14,60.15,2093.28,1060.08,Alluvial,Intermediate,1,Paddy (Nadu),5.77
56.89,10.23,107.32,6.36,1.59,24.01,69.69,1855.1,785.53,Red-Yellow Podzolic,Intermediate,1,Maize,5.717
90.63,77.69,162.24,4.26,1.14,27.65,74.28,2157.99,777.04,Red-Yellow Podzolic,Intermediate,0,Coconut,8.314
46.78,29.53,85.81,7.89,1.14,27.28,63.52,2008.11,638.43,Immature Brown Loams,Intermediate,0,Coconut,6.56
66.07,23.01,64.77,4.51,1.39,25.71,64.1,2285.99,374.14,Alluvial,Intermediate,0,Coconut,6.204
107.32,63.53,191.74,5.22,1.77,29.92,65.69,2268.61,984.77,Red-Yellow Podzolic,Intermediate,0,Maize,8.582
87.56,17.9,207.65,5.93,1.5,26.96,75.42,2333.35,994.24,Alluvial,Intermediate,0,Maize,7.226
54.53,60.07,65.9,6.73,0.59,24.71,73.29,1690.38,1115.01,Red-Yellow Podzolic,Intermediate,0,Coconut,9.703
