N,P,K,pH,EC,Temperature,Humidity,Rainfall,Elevation,Soil_Type,Zone,Water_Source,Target_Crop,Yield_MT_per_HA
147.85,65.85,9.15,3.83,1.2,32.08,53.95,868.96,234.91,Latosols,Dry,0,Kurakkan,1.874
79.68,36.09,191.91,3.96,3.57,29.85,57.69,1000.36,6.01,Non-Calcic Brown,Dry,0,Green Gram,1.835
101.84,62.85,210.18,4.86,3.65,31.83,74.32,975.48,71.82,Latosols,Dry,0,Kurakkan,1.502
84.25,63.59,32.91,7.63,1.2,28.48,82.67,3224.4,1811.01,Latosols,Wet,1,Leeks,17.392
11.22,29.42,16.12,4.37,1.09,30.87,54.08,1397.33,283.19,Alluvial,Dry,0,Maize,7.26
68.83,20.23,178.41,6.67,2.24,28.01,56.98,1465.87,86.25,Non-Calcic Brown,Dry,1,Paddy (Nadu),9.652
48.93,66.0,100.95,6.09,3.56,28.08,50.89,1428.76,172.93,Red Básico,Dry,0,Maize,7.175
69.43,47.24,83.57,4.2,1.47,28.02,60.07,2412.05,730.32,Alluvial,Intermediate,0,Coconut,7.344
49.21,13.78,10.97,4.15,3.37,28.79,51.47,1177.49,184.9,Alluvial,Dry,0,Cashew,0.652
28.24,64.37,121.93,2.0,0.32,19.86,71.66,3868.2,617.62,Latosols,Wet,1,Coconut,7.22
129.56,8.85,6.86,7.47,0.86,23.02,86.65,3778.53,427.49,Red-Yellow Podzolic,Wet,0,Rubber,1.931
62.51,38.01,18.02,6.01,0.62,28.39,65.55,1537.7,1062.37,Alluvial,Intermediate,1,Paddy (Samba),5.93
95.94,27.73,165.1,4.57,0.76,15.03,85.71,2683.31,1947.9,Alluvial,Wet,0,Tea,2.912
116.46,25.69,90.76,6.31,0.56,29.07,70.34,2005.9,948.5,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),7.028
132.97,75.0,35.35,6.23,1.25,26.78,87.82,4547.55,1871.7,Red-Yellow Podzolic,Wet,0,Strawberries,11.664
89.02,61.16,242.99,6.72,0.61,22.41,62.04,1644.92,892.05,Alluvial,Intermediate,0,Rubber,1.836
99.36,11.79,24.98,6.69,1.32,19.08,77.65,4694.81,918.24,Low Humic Gley,Wet,0,Coconut,6.991
139.87,36.94,126.69,5.03,0.4,25.52,81.25,3108.17,245.43,Latosols,Wet,0,Tea,2.403
109.62,45.12,92.72,5.2,1.72,29.92,72.56,1056.76,11.24,Latosols,Dry,0,Chilli,3.187
130.32,60.44,241.74,5.71,1.3,24.55,67.68,1877.97,412.8,Red-Yellow Podzolic,Intermediate,0,Coconut,10.83
134.37,72.78,167.11,5.29,0.57,29.83,63.29,2002.8,681.66,Immature Brown Loams,Intermediate,0,Maize,7.687
114.84,52.74,64.09,6.95,3.58,31.25,68.53,1482.49,258.44,Latosols,Dry,0,Maize,8.032
136.08,58.01,126.19,5.78,2.12,28.05,64.09,1068.16,111.53,Red Básico,Dry,0,Green Gram,2.107
87.94,71.21,175.19,6.01,1.28,27.77,80.82,4980.12,1971.63,Red-Yellow Podzolic,Wet,0,Carrots,19.95
48.56,62.53,196.75,6.07,2.11,31.62,60.92,1062.71,205.9,Red Básico,Dry,0,Maize,8.818
108.67,38.16,247.51,5.38,3.56,29.48,50.98,1300.67,134.39,Red Básico,Dry,0,Green Gram,2.456
25.8,27.76,22.38,6.11,0.67,27.4,70.22,4682.87,894.06,Latosols,Wet,1,Coconut,7.111
90.32,71.42,12.15,8.24,1.32,19.05,92.96,4051.76,1058.25,Red-Yellow Podzolic,Wet,1,Cinnamon,1.268
52.92,22.51,47.83,7.74,2.7,31.96,70.46,1165.95,167.97,Non-Calcic Brown,Dry,0,Green Gram,1.773
32.41,47.63,46.48,6.07,0.27,28.79,90.14,4591.61,922.4,Red-Yellow Podzolic,Wet,0,Paddy (Mawel),6.411
21.74,61.41,15.45,2.0,1.22,23.93,88.66,2501.73,1911.32,Low Humic Gley,Wet,0,Leeks,15.971
85.69,12.05,122.89,5.81,1.98,31.55,61.74,1116.6,108.94,Red Básico,Dry,1,Maize,10.162
101.83,73.88,137.71,5.25,2.26,31.28,68.36,1101.32,82.4,Latosols,Dry,0,Maize,10.186
105.97,31.89,139.29,4.06,1.17,17.05,94.28,3182.03,317.28,Alluvial,Wet,1,Tea,2.87
111.29,11.78,59.62,6.75,3.85,32.0,70.19,1230.51,124.83,Red Básico,Dry,0,Maize,7.345
81.0,41.04,232.03,6.03,1.34,20.73,91.21,3417.83,1289.14,Alluvial,Wet,0,Paddy (Nadu),7.141
23.28,51.2,109.23,5.27,1.63,22.48,70.06,1795.0,963.02,Immature Brown Loams,Intermediate,0,Rubber,2.138
130.94,10.67,187.14,4.77,0.71,23.43,64.34,1710.54,368.16,Immature Brown Loams,Intermediate,0,Rubber,1.623
119.6,68.59,224.92,6.86,1.23,17.54,82.1,2691.37,1388.23,Alluvial,Wet,0,Paddy (Samba),7.47
87.97,7.38,54.4,5.55,1.09,31.52,66.65,1496.66,62.17,Latosols,Dry,1,Maize,8.233
31.59,8.77,244.3,4.94,0.99,22.26,70.07,3745.98,2152.78,Latosols,Wet,1,Strawberries,17.736
93.25,61.91,181.19,6.29,0.86,16.41,70.51,3033.38,344.68,Alluvial,Wet,1,Paddy (Samba),9.035
68.63,51.19,72.19,5.05,3.17,30.26,64.31,846.6,260.46,Red Básico,Dry,1,Maize,5.861
60.31,47.01,155.49,8.18,1.53,28.68,69.24,1120.79,215.16,Latosols,Dry,0,Chilli,2.692
47.99,43.89,98.44,6.7,0.5,27.87,71.02,4467.84,659.47,Red-Yellow Podzolic,Wet,0,Cinnamon,1.654
111.48,66.44,224.39,3.82,1.03,21.23,75.99,4518.51,1722.43,Red-Yellow Podzolic,Wet,0,Tea,2.322
66.17,43.95,45.96,6.01,0.51,17.84,86.48,4930.34,2151.28,Latosols,Wet,0,Strawberries,9.98
21.99,54.17,51.49,7.69,0.81,29.96,78.55,1967.4,1030.15,Immature Brown Loams,Intermediate,0,Rubber,1.546
149.74,51.08,226.71,4.23,0.66,24.26,76.14,4934.56,321.13,Alluvial,Wet,1,Tea,2.583
29.41,65.91,148.54,8.27,0.34,15.39,85.08,3216.99,499.96,Low Humic Gley,Wet,1,Rubber,1.361
28.66,74.82,11.4,8.07,0.96,26.23,72.02,4452.67,1695.82,Latosols,Wet,1,Potatoes,20.869
143.71,28.08,181.84,5.84,3.32,34.76,54.63,1255.77,157.07,Red Básico,Dry,1,Paddy (Nadu),7.784
24.6,63.52,219.83,5.28,1.06,22.01,79.79,3994.11,1059.39,Red-Yellow Podzolic,Wet,1,Rubber,1.954
105.94,53.75,113.42,7.42,1.36,26.11,66.51,1616.17,761.91,Immature Brown Loams,Intermediate,0,Rubber,2.3
141.17,45.47,214.77,4.59,1.55,30.26,74.26,1246.81,241.3,Red Básico,Dry,0,Green Gram,2.273
104.11,51.39,90.76,7.86,0.39,24.72,75.16,3443.87,523.31,Low Humic Gley,Wet,0,Paddy (Mawel),4.099
105.53,54.55,246.34,4.87,1.04,21.94,74.23,2583.36,895.95,Red-Yellow Podzolic,Wet,0,Tea,2.887
132.56,56.15,248.03,6.27,0.93,24.55,82.69,3705.7,1430.51,Alluvial,Wet,0,Paddy (Mawel),5.073
132.92,25.46,147.69,3.82,2.12,34.54,58.95,863.48,151.81,Alluvial,Dry,0,Kurakkan,2.574
76.38,51.79,55.94,5.76,1.23,17.08,94.64,3941.21,397.13,Latosols,Wet,1,Tea,2.537
52.12,9.91,160.24,7.23,1.25,24.81,93.38,3032.15,2181.47,Latosols,Wet,1,Leeks,16.856
78.15,63.28,52.28,5.21,2.43,30.81,58.5,1257.48,44.3,Latosols,Dry,1,Paddy (Nadu),5.956
87.81,28.91,20.09,6.91,2.38,30.86,10.0,891.75,200.79,Red Básico,Dry,0,Kurakkan,2.479
94.59,70.51,138.27,4.53,0.52,19.54,80.02,3776.71,1734.24,Red-Yellow Podzolic,Wet,0,Tea,2.475
22.45,5.08,112.38,6.47,0.39,26.13,84.14,2739.02,995.76,Red-Yellow Podzolic,Wet,0,Paddy (Mawel),5.542
91.72,39.59,224.18,7.58,1.2,24.18,72.48,4025.87,2046.88,Alluvial,Wet,0,Carrots,27.45
125.22,64.44,218.85,5.4,3.28,28.99,57.83,999.75,208.46,Non-Calcic Brown,Dry,0,Kurakkan,2.126
78.14,32.67,244.4,4.43,3.89,29.38,53.94,1376.46,45.43,Red Básico,Dry,1,Paddy (Samba),8.068
121.04,9.37,145.17,7.99,1.0,23.19,76.77,4048.52,2144.96,Alluvial,Wet,0,Potatoes,25.602
114.38,23.5,226.51,8.1,2.1,28.25,73.51,1490.83,171.13,Alluvial,Dry,1,Paddy (Nadu),8.051
27.2,15.51,57.19,5.39,0.48,24.55,85.47,4289.45,165.51,Red-Yellow Podzolic,Wet,1,Rubber,1.472
84.26,25.61,149.18,3.87,0.9,26.51,68.76,1841.81,1017.71,Red-Yellow Podzolic,Intermediate,0,Tea,3.273
27.81,62.3,114.06,7.06,1.08,18.53,88.75,3021.72,1205.84,Latosols,Wet,0,Leeks,17.096
98.8,68.97,10.76,6.47,2.38,30.74,58.5,1362.12,87.45,Alluvial,Dry,0,Chilli,2.725
59.73,43.16,232.53,7.05,1.35,18.9,74.12,4234.65,2107.48,Low Humic Gley,Wet,1,Carrots,29.365
14.06,38.73,181.73,8.21,1.7,32.39,65.78,1266.66,199.37,Non-Calcic Brown,Dry,0,Chilli,2.982
131.9,55.92,38.76,7.71,1.04,30.15,56.94,1006.46,65.44,Alluvial,Dry,1,Maize,8.083
95.95,43.47,72.35,7.3,0.08,22.71,81.56,3217.65,1353.35,Low Humic Gley,Wet,0,Leeks,21.781
19.57,40.1,133.52,5.04,0.59,27.0,71.94,4130.59,668.05,Low Humic Gley,Wet,0,Cinnamon,1.181
128.37,78.87,13.29,6.85,3.8,32.07,50.89,1262.91,193.2,Non-Calcic Brown,Dry,0,Maize,8.403
74.52,42.6,71.12,5.35,1.03,23.85,81.64,3536.83,544.98,Red-Yellow Podzolic,Wet,1,Tea,2.941
106.04,56.8,27.35,5.21,3.01,31.45,54.45,1332.25,135.81,Non-Calcic Brown,Dry,0,Chilli,3.791
131.84,70.99,138.16,7.51,1.27,21.71,80.83,3125.53,829.14,Latosols,Wet,0,Rubber,1.943
134.94,76.8,84.27,6.7,1.72,33.66,73.19,1258.14,68.63,Latosols,Dry,0,Chilli,2.571
70.06,56.04,19.66,5.85,3.14,31.98,60.67,933.33,147.01,Latosols,Dry,1,Paddy (Samba),4.553
118.98,67.53,226.33,4.18,0.21,18.46,88.12,2986.3,1530.95,Red-Yellow Podzolic,Wet,0,Tea,2.424
63.22,20.91,248.14,6.82,1.45,22.04,72.44,2389.87,481.35,Immature Brown Loams,Intermediate,0,Paddy (Nadu),7.191
26.57,5.79,128.48,5.14,0.5,20.36,88.49,3586.39,364.19,Latosols,Wet,0,Cinnamon,1.508
110.27,14.88,26.57,6.97,1.8,5.0,76.46,1818.58,732.16,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),8.221
71.54,70.97,96.63,6.62,3.27,30.74,67.19,1153.42,153.27,Alluvial,Dry,0,Green Gram,1.759
13.45,15.32,200.27,8.19,1.04,22.88,76.49,1995.76,553.82,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),6.037
102.4,60.88,208.74,3.86,1.27,21.41,77.92,4773.22,1479.3,Alluvial,Wet,0,Tea,2.581
128.47,69.98,211.39,7.85,1.48,16.68,78.7,3333.39,1788.35,Low Humic Gley,Wet,1,Carrots,33.013
127.45,67.22,211.12,6.63,0.8,21.6,71.08,4434.51,1839.68,Latosols,Wet,1,Leeks,23.037
27.93,44.46,137.07,5.21,1.6,25.46,72.53,1645.55,723.59,Immature Brown Loams,Intermediate,0,Coconut,9.071
69.84,75.84,69.16,7.18,2.31,32.39,57.86,854.01,186.63,Non-Calcic Brown,Dry,1,Maize,5.736
68.51,70.44,77.24,7.68,2.45,31.11,68.94,1026.95,50.11,Non-Calcic Brown,Dry,0,Green Gram,1.949
57.69,17.8,33.76,7.98,2.51,31.72,55.27,1493.08,45.81,Non-Calcic Brown,Dry,0,Chilli,4.472
89.71,40.15,52.9,8.15,3.77,28.0,74.08,1186.72,225.25,Non-Calcic Brown,Dry,1,Maize,7.93
35.23,36.63,25.18,7.67,0.22,26.64,75.22,4553.93,128.16,Latosols,Wet,1,Cinnamon,1.121
107.75,54.17,112.97,4.45,0.88,15.24,70.09,2802.64,53.65,Red-Yellow Podzolic,Wet,0,Cinnamon,1.233
97.86,55.14,78.63,4.22,1.2,34.27,65.38,902.39,226.26,Non-Calcic Brown,Dry,0,Kurakkan,2.323
122.8,64.78,149.65,7.31,0.73,28.47,69.16,1685.66,486.99,Red-Yellow Podzolic,Intermediate,1,Maize,6.683
68.76,44.38,119.94,7.81,3.5,30.75,50.57,933.22,222.35,Non-Calcic Brown,Dry,1,Maize,6.57
137.82,52.35,100.52,2.0,1.59,28.72,53.14,1005.1,222.1,Latosols,Dry,0,Chilli,4.877
63.37,79.11,170.43,7.18,1.8,34.17,63.12,909.09,174.4,Latosols,Dry,0,Kurakkan,2.36
33.68,50.01,57.15,5.85,2.94,33.94,60.05,1374.78,110.63,Non-Calcic Brown,Dry,1,Maize,6.443
139.75,50.79,194.44,3.89,2.49,28.96,73.1,880.77,23.84,Red Básico,Dry,1,Maize,5.826
92.23,79.42,143.89,7.59,1.37,27.39,74.72,4276.62,1334.18,Low Humic Gley,Wet,1,Strawberries,14.364
37.66,15.93,193.89,6.67,0.31,19.46,81.59,3714.34,1571.69,Red-Yellow Podzolic,Wet,0,Carrots,19.619
16.54,24.45,103.81,4.48,1.68,28.73,53.7,1460.59,18.42,Non-Calcic Brown,Dry,0,Maize,6.413
67.04,61.92,69.99,4.04,1.33,22.63,94.7,3633.13,56.12,Red-Yellow Podzolic,Wet,0,Tea,1.936
125.43,46.03,233.28,8.27,0.96,28.34,69.04,1684.63,376.2,Alluvial,Intermediate,0,Maize,7.142
80.18,70.29,170.36,8.27,1.96,24.17,63.17,2246.96,327.01,Alluvial,Intermediate,0,Paddy (Nadu),8.199
106.78,60.0,168.59,5.95,1.15,15.46,73.29,3088.77,886.34,Low Humic Gley,Wet,1,Tea,3.27
149.71,28.82,33.85,5.67,1.18,25.23,87.38,4855.99,497.43,Low Humic Gley,Wet,0,Cinnamon,1.792
129.06,51.56,10.41,5.23,0.83,20.35,88.59,3997.36,1136.0,Alluvial,Wet,0,Tea,2.095
141.95,31.99,48.49,6.02,0.02,26.89,86.97,3952.24,1176.06,Alluvial,Wet,1,Paddy (Samba),6.119
83.4,46.57,100.05,5.31,2.3,28.24,66.26,1174.82,7.68,Red Básico,Dry,1,Maize,5.269
65.29,30.57,59.74,6.37,0.03,15.44,94.11,4223.03,1410.71,Red-Yellow Podzolic,Wet,1,Strawberries,17.868
39.43,52.22,44.42,5.98,0.11,28.43,90.04,3996.66,821.39,Low Humic Gley,Wet,0,Tea,2.838
136.93,57.79,60.42,5.11,1.34,29.63,70.11,1337.64,146.82,Latosols,Dry,0,Cashew,1.08
46.25,28.03,123.89,8.01,1.58,24.05,76.6,1906.38,365.9,Red-Yellow Podzolic,Intermediate,1,Maize,6.215
15.82,17.32,56.12,7.42,0.35,25.91,75.93,3731.64,1459.53,Alluvial,Wet,0,Carrots,24.254
131.65,32.84,83.08,5.53,1.46,27.6,74.4,1833.22,733.03,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),6.924
136.37,14.52,231.27,7.24,0.1,18.18,83.69,4773.98,351.31,Alluvial,Wet,0,Rubber,2.183
49.3,16.93,195.66,7.74,1.48,15.04,79.95,3678.11,264.33,Low Humic Gley,Wet,1,Cinnamon,1.071
15.41,74.77,80.47,5.21,1.26,28.34,69.99,2280.92,1139.61,Alluvial,Intermediate,0,Maize,8.589
57.95,28.41,182.98,6.87,1.9,25.12,72.87,2405.86,356.99,Red-Yellow Podzolic,Intermediate,1,Coconut,7.184
34.13,33.4,70.68,4.84,0.29,27.0,91.25,3304.75,2118.97,Alluvial,Wet,0,Strawberries,12.055
120.92,77.32,231.09,5.63,1.2,21.19,10.0,3507.14,1945.49,Red-Yellow Podzolic,Wet,1,Tea,2.884
139.19,79.0,246.3,8.01,3.92,34.67,67.19,1036.85,176.84,Non-Calcic Brown,Dry,0,Maize,11.553
21.79,67.44,168.71,6.25,1.39,24.76,67.71,1697.91,1170.76,Alluvial,Intermediate,1,Paddy (Samba),5.702
103.13,44.02,74.53,5.97,1.91,23.93,78.21,1592.61,594.05,Alluvial,Intermediate,0,Maize,9.195
65.81,45.92,234.21,4.19,1.17,28.03,66.73,2468.84,561.0,Alluvial,Intermediate,0,Coconut,7.22
138.55,69.7,138.28,8.22,2.86,33.38,60.08,1479.25,229.63,Latosols,Dry,0,Chilli,3.343
113.91,19.9,204.7,6.16,0.68,16.35,83.36,2639.6,1281.45,Alluvial,Wet,1,Paddy (Mawel),6.86
52.98,17.52,76.3,4.38,1.1,24.71,93.08,3421.96,1875.63,Low Humic Gley,Wet,0,Potatoes,26.261
45.48,20.91,69.66,4.3,0.64,16.0,92.16,4972.77,687.18,Low Humic Gley,Wet,0,Cinnamon,1.421
113.08,7.13,205.02,5.52,1.28,33.16,54.92,1037.89,34.32,Non-Calcic Brown,Dry,0,Chilli,4.412
140.48,77.02,130.02,6.43,0.42,25.52,92.82,4786.15,1685.51,Alluvial,Wet,1,Paddy (Mawel),5.72
115.45,68.08,63.98,8.26,3.3,33.09,71.73,1369.6,133.43,Non-Calcic Brown,Dry,0,Maize,8.22
81.69,5.63,42.14,7.34,0.97,23.32,80.59,4744.4,1264.71,Red-Yellow Podzolic,Wet,0,Strawberries,14.259
85.11,30.04,161.91,4.86,3.41,31.53,58.58,1227.16,109.52,Latosols,Dry,1,Maize,9.061
47.3,79.39,48.22,7.33,3.36,33.83,65.87,922.06,67.64,Alluvial,Dry,0,Kurakkan,2.066
24.06,71.96,162.02,7.64,1.98,27.21,61.99,2288.22,1164.49,Red-Yellow Podzolic,Intermediate,0,Maize,10.335
27.39,60.27,96.66,6.05,1.78,28.79,74.76,2222.22,439.07,Red-Yellow Podzolic,Intermediate,0,Maize,7.661
35.78,63.83,206.69,7.79,2.97,30.61,51.27,1201.85,71.11,Non-Calcic Brown,Dry,1,Paddy (Nadu),7.623
91.39,11.97,226.98,7.43,1.31,15.24,81.34,4071.5,1710.31,Alluvial,Wet,1,Leeks,22.031
62.25,57.6,154.0,5.47,2.88,28.85,58.81,1154.29,137.95,Latosols,Dry,0,Green Gram,2.282
107.16,10.5,56.18,5.07,2.83,31.72,69.46,1155.56,192.73,Latosols,Dry,0,Maize,8.668
71.56,49.25,65.54,5.51,1.6,28.51,65.06,2096.06,724.75,Red-Yellow Podzolic,Intermediate,1,Maize,4.59
27.5,40.96,18.07,5.48,3.93,34.05,57.09,1046.29,69.87,Red Básico,Dry,0,Chilli,3.917
47.57,45.47,125.15,7.25,3.67,32.21,68.09,1482.41,195.84,Latosols,Dry,1,Paddy (Samba),7.137
24.39,52.87,199.39,6.53,2.34,30.81,54.25,1497.04,119.93,Non-Calcic Brown,Dry,1,Paddy (Nadu),8.519
17.91,78.65,113.77,5.06,0.3,26.99,94.81,3020.94,922.32,Alluvial,Wet,0,Cinnamon,1.169
96.94,45.63,215.72,6.58,3.84,30.77,74.79,1316.01,183.58,Alluvial,Dry,1,Paddy (Samba),7.547
10.16,21.62,245.47,7.31,1.75,23.26,60.16,2394.76,1113.27,Red-Yellow Podzolic,Intermediate,0,Rubber,1.422
109.55,72.08,248.29,4.87,2.48,28.76,60.87,1079.05,200.85,Non-Calcic Brown,Dry,0,Chilli,4.934
45.44,71.02,22.06,5.36,3.38,28.36,56.28,1218.55,149.36,Non-Calcic Brown,Dry,1,Paddy (Nadu),6.356
22.99,26.39,101.61,4.76,1.12,25.53,90.61,4814.56,1407.08,Low Humic Gley,Wet,1,Potatoes,24.603
128.6,26.96,18.9,6.7,1.48,17.44,83.07,4667.43,257.66,Low Humic Gley,Wet,0,Coconut,6.937
77.98,56.78,40.36,7.85,1.18,27.02,77.04,2488.88,1001.36,Immature Brown Loams,Intermediate,0,Maize,9.328
80.62,8.6,32.39,7.57,0.92,26.15,60.51,2423.4,1124.57,Red-Yellow Podzolic,Intermediate,0,Maize,8.539
88.71,46.02,167.03,5.06,0.63,23.22,89.48,4873.97,1406.5,Alluvial,Wet,0,Tea,3.019
121.2,56.42,204.65,5.51,0.57,24.94,74.86,4192.82,460.37,Latosols,Wet,1,Tea,3.497
90.01,28.62,32.3,5.26,0.15,15.4,71.77,3066.31,450.76,Low Humic Gley,Wet,0,Tea,2.136
62.62,71.01,221.72,6.89,0.71,16.11,86.68,3272.08,634.47,Alluvial,Wet,0,Paddy (Mawel),6.725
14.18,59.27,235.84,5.65,0.47,20.63,71.06,3962.42,1774.04,Low Humic Gley,Wet,1,Carrots,29.371
78.05,69.1,50.85,5.44,0.85,17.06,70.38,4386.04,6.34,Red-Yellow Podzolic,Wet,0,Tea,2.47
99.76,50.37,37.94,4.93,1.29,33.86,63.15,1491.61,0.62,Alluvial,Dry,1,Maize,6.226
140.47,23.48,215.26,7.69,0.11,24.85,75.33,4343.23,1426.82,Low Humic Gley,Wet,0,Potatoes,35.403
91.98,52.32,196.29,8.41,2.74,31.79,72.24,1237.4,70.45,Non-Calcic Brown,Dry,0,Maize,9.089
142.91,72.07,191.19,5.83,1.27,17.33,82.26,4570.08,984.66,Latosols,Wet,1,Tea,2.248
91.43,10.22,76.36,5.05,0.85,17.38,81.22,2599.4,764.35,Alluvial,Wet,0,Tea,1.911
38.13,19.42,126.81,5.61,1.91,27.48,61.43,2286.59,445.13,Alluvial,Intermediate,1,Maize,9.175
147.91,68.21,120.39,10.0,0.11,15.28,71.53,4359.4,2163.07,Alluvial,Wet,1,Paddy (Nadu),7.113
60.32,74.69,17.95,7.33,2.29,33.73,61.71,901.82,168.78,Alluvial,Dry,1,Maize,6.41
79.8,78.44,117.14,6.36,0.84,27.25,72.95,4112.14,799.64,Latosols,Wet,0,Coconut,8.401
107.21,25.15,95.15,5.16,0.89,29.37,79.09,1716.07,1018.17,Alluvial,Intermediate,0,Tea,1.916
66.17,18.6,65.84,5.99,3.69,31.85,69.7,1410.26,173.7,Red Básico,Dry,0,Maize,6.291
115.74,42.51,197.48,4.05,0.67,15.41,79.07,4984.73,159.86,Red-Yellow Podzolic,Wet,0,Rubber,2.061
126.95,62.9,149.45,5.53,1.05,27.59,65.85,2225.31,1025.81,Alluvial,Intermediate,0,Tea,3.243
121.01,15.79,40.5,7.29,1.92,31.27,69.08,858.64,198.31,Red Básico,Dry,0,Kurakkan,1.939
33.02,76.13,187.46,6.68,1.18,28.4,74.96,1184.65,225.48,Alluvial,Dry,1,Paddy (Mawel),5.555
63.55,57.18,116.77,7.24,3.72,30.01,66.8,1434.88,119.56,Non-Calcic Brown,Dry,1,Paddy (Samba),8.432
49.47,73.87,78.59,4.51,1.11,30.76,63.22,850.49,95.45,Latosols,Dry,1,Paddy (Samba),7.289
52.32,17.94,66.54,6.31,1.3,18.17,80.65,2876.86,158.95,Latosols,Wet,0,Coconut,6.6
82.72,41.65,75.46,5.07,1.44,30.21,71.9,1494.96,11.35,Latosols,Dry,0,Maize,8.975
74.59,63.79,243.37,6.76,1.83,30.15,63.01,1160.21,128.5,Latosols,Dry,1,Paddy (Samba),6.118
103.66,49.95,70.64,5.71,1.82,29.96,73.14,2457.08,1062.85,Red-Yellow Podzolic,Intermediate,0,Tea,2.486
103.58,64.91,105.13,3.87,1.8,33.77,62.48,865.05,25.46,Red Básico,Dry,0,Kurakkan,2.571
31.24,32.19,101.63,6.33,0.51,19.01,93.54,4509.06,225.87,Low Humic Gley,Wet,1,Paddy (Mawel),4.905
13.13,23.62,203.77,6.72,2.31,31.87,72.7,1442.47,248.6,Latosols,Dry,0,Maize,5.917
111.78,44.03,120.77,5.13,2.55,28.04,60.93,1457.02,292.38,Red Básico,Dry,0,Green Gram,1.851
121.42,26.11,186.8,5.35,1.39,50.0,66.24,1641.96,470.96,Alluvial,Intermediate,0,Coconut,9.465
100.05,69.21,217.8,5.06,1.51,27.17,76.44,1824.69,544.95,Alluvial,Intermediate,1,Coconut,9.765
83.56,79.98,216.27,5.38,3.0,34.49,68.47,1200.66,241.48,Red Básico,Dry,1,Paddy (Samba),6.834
88.38,16.49,235.51,7.32,1.86,27.51,61.68,2117.18,1046.6,Immature Brown Loams,Intermediate,0,Paddy (Nadu),6.524
147.89,61.61,6.82,4.93,1.88,22.76,71.88,2264.39,942.95,Red-Yellow Podzolic,Intermediate,0,Coconut,7.539
116.1,38.78,225.76,5.1,0.76,22.41,70.65,3073.97,567.13,Low Humic Gley,Wet,0,Tea,2.728
41.93,72.92,137.5,4.18,1.2,25.06,83.7,2988.84,2016.16,Low Humic Gley,Wet,0,Carrots,25.457
111.64,25.73,143.65,6.62,1.45,30.38,73.3,854.05,57.14,Red Básico,Dry,1,Paddy (Nadu),6.425
25.68,15.22,249.97,5.38,0.91,26.08,93.3,3783.62,1651.61,Red-Yellow Podzolic,Wet,0,Carrots,25.265
142.18,68.69,52.87,8.39,0.29,22.23,79.43,3999.24,2079.22,Red-Yellow Podzolic,Wet,0,Strawberries,17.119
90.41,34.74,220.06,4.01,0.63,24.38,60.94,2113.73,451.04,Alluvial,Intermediate,1,Coconut,7.526
142.36,58.18,13.6,8.26,0.64,23.46,79.52,2220.95,702.6,Immature Brown Loams,Intermediate,0,Paddy (Nadu),7.103
106.3,32.86,222.5,5.68,1.0,23.26,93.61,3820.26,1429.63,Alluvial,Wet,0,Tea,2.528
53.95,50.85,234.15,5.02,1.28,26.59,92.15,3041.25,1575.34,Latosols,Wet,0,Leeks,18.748
74.88,24.89,208.31,4.87,2.45,34.47,50.5,1227.89,166.69,Alluvial,Dry,1,Maize,10.283
12.57,57.79,222.18,4.27,0.68,23.53,78.58,1870.18,403.78,Red-Yellow Podzolic,Intermediate,0,Rubber,2.076
129.75,75.97,225.31,8.37,2.31,30.87,53.28,871.29,210.65,Latosols,Dry,1,Maize,5.271
85.73,12.4,86.39,7.85,1.17,33.16,52.18,906.09,244.3,Non-Calcic Brown,Dry,1,Paddy (Samba),6.404
64.95,47.47,65.26,5.26,2.66,29.69,52.77,1069.27,299.49,Non-Calcic Brown,Dry,1,Paddy (Samba),5.665
63.48,31.26,242.95,5.7,1.16,18.14,70.77,4098.14,434.64,Red-Yellow Podzolic,Wet,0,Rubber,1.519
105.44,60.14,163.18,5.39,2.74,28.64,60.35,824.92,124.41,Alluvial,Dry,0,Kurakkan,1.895
148.91,68.06,123.26,5.26,1.17,25.96,68.2,1694.21,640.98,Red-Yellow Podzolic,Intermediate,0,Rubber,1.319
75.0,74.62,171.61,6.69,1.32,29.42,74.82,1879.61,892.69,Alluvial,Intermediate,0,Maize,5.783
102.2,52.92,220.2,7.21,2.97,33.54,58.04,808.09,155.0,Alluvial,Dry,0,Kurakkan,2.991
117.04,56.74,21.98,5.49,2.42,31.13,68.23,1202.0,58.87,Alluvial,Dry,0,Chilli,2.962
57.89,66.5,219.57,7.26,1.54,31.49,52.67,1425.4,226.24,Alluvial,Dry,1,Paddy (Nadu),8.121
101.5,54.77,218.09,5.89,0.58,19.3,72.49,4839.4,1381.65,Alluvial,Wet,0,Tea,3.166
65.03,53.84,120.85,5.56,2.54,50.0,57.89,1245.35,165.66,Alluvial,Dry,0,Cashew,1.046
117.13,10.21,171.33,7.1,1.99,23.05,72.86,1579.34,607.35,Immature Brown Loams,Intermediate,1,Paddy (Nadu),8.996
21.27,71.55,162.06,5.73,1.07,25.49,84.23,3585.05,355.97,Low Humic Gley,Wet,1,Cinnamon,1.324
